EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
184 3 10 100 160.0 5.0 0.843 0.739 2.641 0.903 1.171 2.845 0.05 qd_soft ~boston [100] 1 1
185 3 10 100 160.0 15.0 0.804 0.901 3.573 0.822 3.236 5.079 0.05 qd_soft ~boston [100] 1 1
186 3 10 100 160.0 25.0 0.882 1.143 3.075 0.869 1.975 2.541 0.05 qd_soft ~boston [100] 1 1
187 3 10 100 200.0 5.0 0.824 0.779 3.89 0.79 1.394 8.264 0.05 qd_soft ~boston [100] 1 1
188 3 10 100 200.0 15.0 0.843 1.02 3.639 0.816 2.364 195.781 0.05 qd_soft ~boston [100] 1 1
189 3 10 100 200.0 25.0 0.922 1.222 3.189 0.859 1.393 2.577 0.05 qd_soft ~boston [100] 1 1
190 3 20 50 100.0 5.0 0.784 0.632 2.494 0.913 1.649 3.411 0.05 qd_soft ~boston [50] 1 1
191 3 20 50 100.0 15.0 0.882 0.852 2.656 0.902 1.382 4.195 0.05 qd_soft ~boston [50] 1 1
192 3 20 50 100.0 25.0 0.882 1.005 3.326 0.846 1.878 13.217 0.05 qd_soft ~boston [50] 1 1
193 3 20 50 160.0 5.0 0.863 0.738 3.055 0.87 1.063 9.347 0.05 qd_soft ~boston [50] 1 1
194 3 20 50 160.0 15.0 0.902 0.905 2.918 0.882 1.15 2.376 0.05 qd_soft ~boston [50] 1 1
195 3 20 50 160.0 25.0 0.863 0.953 3.045 0.871 2.344 2.571 0.05 qd_soft ~boston [50] 1 1
196 3 20 50 200.0 5.0 0.804 0.737 3.207 0.857 1.555 7.45 0.05 qd_soft ~boston [50] 1 1
197 3 20 50 200.0 15.0 0.902 1.145 3.055 0.87 1.43 2.637 0.05 qd_soft ~boston [50] 1 1
198 3 20 50 200.0 25.0 0.882 1.051 3.927 0.786 1.932 4.689 0.05 qd_soft ~boston [50] 1 1
199 3 20 75 100.0 5.0 0.824 0.751 2.941 0.88 1.329 2.715 0.05 qd_soft ~boston [75] 1 1
200 3 20 75 100.0 15.0 0.824 0.795 3.151 0.862 2.563 4.869 0.05 qd_soft ~boston [75] 1 1
201 3 20 75 100.0 25.0 0.843 0.932 2.765 0.894 3.019 2.629 0.05 qd_soft ~boston [75] 1 1
202 3 20 75 160.0 5.0 0.784 0.74 3.04 0.872 1.786 4.112 0.05 qd_soft ~boston [75] 1 1
203 3 20 75 160.0 15.0 0.863 0.94 2.767 0.894 1.816 10.74 0.05 qd_soft ~boston [75] 1 1
204 3 20 75 160.0 25.0 0.902 1.067 3.105 0.866 1.488 2.483 0.05 qd_soft ~boston [75] 1 1
205 3 20 75 200.0 5.0 0.784 0.733 2.786 0.892 1.709 2.438 0.05 qd_soft ~boston [75] 1 1
206 3 20 75 200.0 15.0 0.863 1.001 3.155 0.862 1.839 2.703 0.05 qd_soft ~boston [75] 1 1
207 3 20 75 200.0 25.0 0.824 1.112 3.601 0.82 4.053 3.148 0.05 qd_soft ~boston [75] 1 1
208 3 20 100 100.0 5.0 0.745 0.682 2.84 0.888 2.226 3.047 0.05 qd_soft ~boston [100] 1 1
209 3 20 100 100.0 15.0 0.804 0.743 3.307 0.848 3.111 200.706 0.05 qd_soft ~boston [100] 1 1
210 3 20 100 100.0 25.0 0.843 0.86 3.078 0.868 3.006 11.875 0.05 qd_soft ~boston [100] 1 1
211 3 20 100 160.0 5.0 0.843 0.719 3.132 0.864 1.169 10.594 0.05 qd_soft ~boston [100] 1 1
212 3 20 100 160.0 15.0 0.902 0.944 3.085 0.868 1.238 3.481 0.05 qd_soft ~boston [100] 1 1
213 3 20 100 160.0 25.0 0.922 1.0 3.097 0.867 1.173 10.913 0.05 qd_soft ~boston [100] 1 1
214 3 20 100 200.0 5.0 0.804 0.831 2.816 0.89 1.648 2.871 0.05 qd_soft ~boston [100] 1 1
215 3 20 100 200.0 15.0 0.902 1.117 3.091 0.867 1.429 3.308 0.05 qd_soft ~boston [100] 1 1
216 3 20 100 200.0 25.0 0.922 1.107 3.296 0.849 1.277 3.439 0.05 qd_soft ~boston [100] 1 1
217 3 30 50 100.0 5.0 0.765 0.632 2.701 0.899 1.881 2.675 0.05 qd_soft ~boston [50] 1 1
218 3 30 50 100.0 15.0 0.843 0.825 2.575 0.908 2.091 3.478 0.05 qd_soft ~boston [50] 1 1
