EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
120 2 20 75 100.0 25.0 0.959 0.887 4.072 0.943 0.888 2.825 0.05 qd_soft ~power [75] 1 1
121 2 20 75 160.0 5.0 0.925 0.795 4.089 0.942 0.897 2.863 0.05 qd_soft ~power [75] 1 1
122 2 20 75 160.0 15.0 0.957 0.861 4.111 0.942 0.862 2.83 0.05 qd_soft ~power [75] 1 1
123 2 20 75 160.0 25.0 0.958 0.89 4.078 0.943 0.892 2.826 0.05 qd_soft ~power [75] 1 1
124 2 20 75 200.0 5.0 0.925 0.79 4.062 0.943 0.891 2.843 0.05 qd_soft ~power [75] 1 1
125 2 20 75 200.0 15.0 0.954 0.871 4.114 0.942 0.872 2.831 0.05 qd_soft ~power [75] 1 1
126 2 20 75 200.0 25.0 0.955 0.896 4.085 0.943 0.896 2.823 0.05 qd_soft ~power [75] 1 1
127 2 20 100 100.0 5.0 0.925 0.785 4.041 0.944 0.886 2.845 0.05 qd_soft ~power [100] 1 1
128 2 20 100 100.0 15.0 0.952 0.856 4.059 0.943 0.857 2.82 0.05 qd_soft ~power [100] 1 1
129 2 20 100 100.0 25.0 0.954 0.884 4.052 0.943 0.885 2.814 0.05 qd_soft ~power [100] 1 1
130 2 20 100 160.0 5.0 0.92 0.787 4.071 0.943 0.933 2.858 0.05 qd_soft ~power [100] 1 1
131 2 20 100 160.0 15.0 0.946 0.86 4.052 0.943 0.871 2.827 0.05 qd_soft ~power [100] 1 1
132 2 20 100 160.0 25.0 0.955 0.89 4.067 0.943 0.891 2.82 0.05 qd_soft ~power [100] 1 1
133 2 20 100 200.0 5.0 0.94 0.796 4.06 0.943 0.811 2.839 0.05 qd_soft ~power [100] 1 1
134 2 20 100 200.0 15.0 0.95 0.853 4.071 0.943 0.854 2.825 0.05 qd_soft ~power [100] 1 1
135 2 20 100 200.0 25.0 0.953 0.908 4.089 0.942 0.909 2.816 0.05 qd_soft ~power [100] 1 1
136 2 30 50 100.0 5.0 0.93 0.789 4.064 0.943 0.851 2.842 0.05 qd_soft ~power [50] 1 1
137 2 30 50 100.0 15.0 0.952 0.865 4.06 0.943 0.866 2.822 0.05 qd_soft ~power [50] 1 1
138 2 30 50 100.0 25.0 0.956 0.886 4.076 0.943 0.886 2.819 0.05 qd_soft ~power [50] 1 1
139 2 30 50 160.0 5.0 0.927 0.795 4.067 0.943 0.88 2.844 0.05 qd_soft ~power [50] 1 1
140 2 30 50 160.0 15.0 0.949 0.875 4.08 0.943 0.876 2.827 0.05 qd_soft ~power [50] 1 1
141 2 30 50 160.0 25.0 0.956 0.892 4.049 0.944 0.892 2.81 0.05 qd_soft ~power [50] 1 1
142 2 30 50 200.0 5.0 0.927 0.792 4.051 0.943 0.877 2.842 0.05 qd_soft ~power [50] 1 1
143 2 30 50 200.0 15.0 0.955 0.866 4.083 0.943 0.867 2.83 0.05 qd_soft ~power [50] 1 1
144 2 30 50 200.0 25.0 0.963 0.914 4.143 0.941 0.914 2.827 0.05 qd_soft ~power [50] 1 1
