EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
1304 naval 3 20 5000 0.0001 1 50 0.1 0.1 0.05 0.08659 0.9226 0.92948 0.08642 0.92412 0.92944 0.08639 0.92462 0.92947
237 naval 1 20 5000 0.0001 1 50 0.75 0.001 0.05 0.04616 0.95275 0.52216 0.04756 0.94739 0.5327 0.04621 0.94221 0.51531
427 naval 1 30 5000 0.01 1 75 0.25 0.001 0.05 0.08398 0.96648 0.99393 0.08376 0.9716 0.99378 0.08419 0.9598 0.9936
1204 naval 3 10 5000 0.01 1 100 0.1 0.1 0.05 0.0866 0.90119 0.94498 0.08664 0.89339 0.94494 0.08623 0.90201 0.94555
57 naval 1 10 5000 0.0001 1 50 0.75 0.001 0.05 0.03753 0.9425 0.43089 0.03773 0.9432 0.43042 0.03731 0.92965 0.41978
1009 naval 2 30 5000 0.0001 1 75 0.25 0.1 0.05 0.08664 0.92388 0.92558 0.08734 0.91806 0.92565 0.08708 0.92044 0.92558
813 naval 2 20 5000 0.001 1 75 0.5 0.01 0.05 0.08322 0.95088 0.99507 0.08329 0.95112 0.99503 0.08324 0.94807 0.99506
238 naval 1 20 5000 0.0001 1 50 0.75 0.01 0.05 0.08345 0.95857 0.99723 0.08349 0.9567 0.99717 0.08351 0.95059 0.99727
1305 naval 3 20 5000 0.0001 1 50 0.1 1 0.05 0.20093 0.60964 0.60479 0.19937 0.61359 0.60484 0.20788 0.58208 0.60474
627 naval 2 10 5000 0.001 1 75 0.25 0.001 0.05 0.03 0.929 0.34202 0.03072 0.93017 0.34892 0.02986 0.93551 0.34403
1205 naval 3 10 5000 0.01 1 100 0.1 1 0.05 0.17225 0.65573 0.67634 0.17559 0.65223 0.67634 0.18481 0.63065 0.67687
428 naval 1 30 5000 0.01 1 75 0.25 0.01 0.05 0.08731 0.92993 0.97042 0.08663 0.93669 0.97106 0.08832 0.92211 0.97163
58 naval 1 10 5000 0.0001 1 50 0.75 0.01 0.05 0.08344 0.97044 0.998 0.0835 0.96927 0.99799 0.08353 0.96566 0.99793
1010 naval 2 30 5000 0.0001 1 75 0.25 1 0.05 0.20116 0.5959 0.60352 0.20883 0.58054 0.60351 0.19873 0.59966 0.60352
814 naval 2 20 5000 0.001 1 75 0.5 0.1 0.05 0.0861 0.92272 0.93143 0.08625 0.92365 0.93145 0.08634 0.9196 0.93141
628 naval 2 10 5000 0.001 1 75 0.25 0.01 0.05 0.08338 0.96171 0.99477 0.0835 0.95577 0.99474 0.08369 0.95645 0.99482
1306 naval 3 20 5000 0.0001 1 50 0.25 0 0.05 0.01795 0.87931 0.1945 0.01862 0.87896 0.20205 0.01813 0.86097 0.1875
239 naval 1 20 5000 0.0001 1 50 0.75 0.1 0.05 0.0868 0.91318 0.92323 0.08655 0.91434 0.92314 0.08823 0.90034 0.92329
1206 naval 3 10 5000 0.01 1 100 0.25 0 0.05 0.00723 0.9048 0.06526 0.0071 0.90596 0.06555 0.0072 0.90369 0.06499
429 naval 1 30 5000 0.01 1 75 0.25 0.1 0.05 0.08462 0.94728 0.97843 0.08446 0.95298 0.9787 0.08496 0.94137 0.97882
59 naval 1 10 5000 0.0001 1 50 0.75 0.1 0.05 0.08645 0.91574 0.92666 0.0866 0.91341 0.92666 0.08791 0.90201 0.9265
1011 naval 2 30 5000 0.0001 1 75 0.5 0 0.05 0.00774 0.9794 0.08729 0.00789 0.97253 0.08721 0.00791 0.97069 0.08627
815 naval 2 20 5000 0.001 1 75 0.5 1 0.05 0.19318 0.60556 0.62061 0.18873 0.61499 0.62074 0.18825 0.61307 0.62062
1307 naval 3 20 5000 0.0001 1 50 0.25 0.001 0.05 0.05809 0.94774 0.66279 0.05894 0.94879 0.6701 0.05912 0.933 0.65891
240 naval 1 20 5000 0.0001 1 50 0.75 1 0.05 0.20146 0.61685 0.60235 0.20432 0.60615 0.60234 0.21008 0.61055 0.60234
629 naval 2 10 5000 0.001 1 75 0.25 0.1 0.05 0.08588 0.91189 0.93401 0.08642 0.90782 0.93393 0.08633 0.91374 0.93402
430 naval 1 30 5000 0.01 1 75 0.25 1 0.05 0.18449 0.60044 0.63367 0.1868 0.60475 0.63333 0.19374 0.59631 0.63315
1207 naval 3 10 5000 0.01 1 100 0.25 0.001 0.05 0.08607 0.93994 0.9641 0.08618 0.94181 0.96414 0.08531 0.94472 0.96435
60 naval 1 10 5000 0.0001 1 50 0.75 1 0.05 0.20104 0.59637 0.60393 0.20056 0.60102 0.60393 0.20896 0.59296 0.60399
1012 naval 2 30 5000 0.0001 1 75 0.5 0.001 0.05 0.03833 0.93971 0.43577 0.03776 0.9311 0.42386 0.03803 0.94556 0.43463
816 naval 2 20 5000 0.001 1 75 0.75 0 0.05 0.01206 1.0 0.14504 0.01201 1.0 0.14444 0.01203 1.0 0.14472
241 naval 1 20 5000 0.01 1 75 0.1 0 0.05 0.01074 0.78969 0.06271 0.01099 0.78724 0.06413 0.01059 0.80318 0.06158
1308 naval 3 20 5000 0.0001 1 50 0.25 0.01 0.05 0.08341 0.94902 0.99716 0.08344 0.95251 0.99716 0.08341 0.95059 0.99719
630 naval 2 10 5000 0.001 1 75 0.25 1 0.05 0.19614 0.59823 0.61517 0.19264 0.61453 0.61525 0.19172 0.61223 0.6152
431 naval 1 30 5000 0.01 1 75 0.5 0 0.05 0.00792 0.81378 0.04961 0.00754 0.82775 0.04911 0.00727 0.8191 0.04836
1208 naval 3 10 5000 0.01 1 100 0.25 0.01 0.05 0.08545 0.93925 0.96634 0.08559 0.94181 0.96634 0.08507 0.94305 0.96701
61 naval 1 10 5000 0.01 1 75 0.1 0 0.05 0.0116 0.99453 0.13663 0.01143 0.99395 0.13492 0.01118 0.99246 0.13314
1013 naval 2 30 5000 0.0001 1 75 0.5 0.01 0.05 0.08351 0.92737 0.99436 0.08361 0.92132 0.99438 0.08355 0.92379 0.99437
817 naval 2 20 5000 0.001 1 75 0.75 0.001 0.05 0.03691 0.81518 0.35957 0.0383 0.82216 0.37783 0.03639 0.83417 0.3653
1309 naval 3 20 5000 0.0001 1 50 0.25 0.1 0.05 0.08659 0.9226 0.92948 0.08642 0.92412 0.92944 0.08639 0.92462 0.92947
242 naval 1 20 5000 0.01 1 75 0.1 0.001 0.05 0.08527 0.9382 0.96423 0.08479 0.93669 0.96547 0.08572 0.92714 0.96269
631 naval 2 10 5000 0.001 1 75 0.5 0 0.05 0.00521 0.9936 0.06205 0.00528 0.99209 0.06244 0.00524 0.99246 0.06204
1209 naval 3 10 5000 0.01 1 100 0.25 0.1 0.05 0.0866 0.90119 0.94498 0.08664 0.89339 0.94494 0.08623 0.90201 0.94555
432 naval 1 30 5000 0.01 1 75 0.5 0.001 0.05 0.08398 0.96648 0.99393 0.08376 0.9716 0.99378 0.08419 0.9598 0.9936
62 naval 1 10 5000 0.01 1 75 0.1 0.001 0.05 0.08618 0.92062 0.94707 0.08656 0.92412 0.94703 0.08789 0.9062 0.94731
1014 naval 2 30 5000 0.0001 1 75 0.5 0.1 0.05 0.08664 0.92388 0.92558 0.08734 0.91806 0.92565 0.08708 0.92044 0.92558
818 naval 2 20 5000 0.001 1 75 0.75 0.01 0.05 0.08322 0.95088 0.99507 0.08329 0.95112 0.99503 0.08324 0.94807 0.99506
1310 naval 3 20 5000 0.0001 1 50 0.25 1 0.05 0.20093 0.60964 0.60479 0.19937 0.61359 0.60484 0.20788 0.58208 0.60474
63 naval 1 10 5000 0.01 1 75 0.1 0.01 0.05 0.08597 0.92144 0.95777 0.08639 0.91993 0.95779 0.08742 0.91457 0.95743
243 naval 1 20 5000 0.01 1 75 0.1 0.01 0.05 0.0861 0.95542 0.99524 0.08587 0.9567 0.99699 0.08628 0.95394 0.99403
632 naval 2 10 5000 0.001 1 75 0.5 0.001 0.05 0.03 0.929 0.34202 0.03072 0.93017 0.34892 0.02986 0.93551 0.34403
1210 naval 3 10 5000 0.01 1 100 0.25 1 0.05 0.17225 0.65573 0.67634 0.17559 0.65223 0.67634 0.18481 0.63065 0.67687
433 naval 1 30 5000 0.01 1 75 0.5 0.01 0.05 0.08731 0.92993 0.97042 0.08663 0.93669 0.97106 0.08832 0.92211 0.97163
1015 naval 2 30 5000 0.0001 1 75 0.5 1 0.05 0.20116 0.5959 0.60352 0.20883 0.58054 0.60351 0.19873 0.59966 0.60352
1311 naval 3 20 5000 0.0001 1 50 0.5 0 0.05 0.01795 0.87931 0.1945 0.01862 0.87896 0.20205 0.01813 0.86097 0.1875
819 naval 2 20 5000 0.001 1 75 0.75 0.1 0.05 0.0861 0.92272 0.93143 0.08625 0.92365 0.93145 0.08634 0.9196 0.93141
64 naval 1 10 5000 0.01 1 75 0.1 0.1 0.05 0.0899 0.86662 0.90301 0.09012 0.86313 0.90303 0.09193 0.85343 0.90273
633 naval 2 10 5000 0.001 1 75 0.5 0.01 0.05 0.08338 0.96171 0.99477 0.0835 0.95577 0.99474 0.08369 0.95645 0.99482
244 naval 1 20 5000 0.01 1 75 0.1 0.1 0.05 0.08525 0.92633 0.9632 0.085 0.92551 0.96413 0.08577 0.91625 0.96254
1211 naval 3 10 5000 0.01 1 100 0.5 0 0.05 0.00723 0.9048 0.06526 0.0071 0.90596 0.06555 0.0072 0.90369 0.06499
434 naval 1 30 5000 0.01 1 75 0.5 0.1 0.05 0.08462 0.94728 0.97843 0.08446 0.95298 0.9787 0.08496 0.94137 0.97882
1016 naval 2 30 5000 0.0001 1 75 0.75 0 0.05 0.00774 0.9794 0.08729 0.00789 0.97253 0.08721 0.00791 0.97069 0.08627
820 naval 2 20 5000 0.001 1 75 0.75 1 0.05 0.19318 0.60556 0.62061 0.18873 0.61499 0.62074 0.18825 0.61307 0.62062
65 naval 1 10 5000 0.01 1 75 0.1 1 0.05 0.20054 0.59614 0.61083 0.19978 0.59497 0.61084 0.21098 0.57705 0.61025
1312 naval 3 20 5000 0.0001 1 50 0.5 0.001 0.05 0.05809 0.94774 0.66279 0.05894 0.94879 0.6701 0.05912 0.933 0.65891
634 naval 2 10 5000 0.001 1 75 0.5 0.1 0.05 0.08588 0.91189 0.93401 0.08642 0.90782 0.93393 0.08633 0.91374 0.93402
245 naval 1 20 5000 0.01 1 75 0.1 1 0.05 0.19785 0.59707 0.61064 0.20018 0.58566 0.61158 0.2071 0.5871 0.60997
1212 naval 3 10 5000 0.01 1 100 0.5 0.001 0.05 0.08607 0.93994 0.9641 0.08618 0.94181 0.96414 0.08531 0.94472 0.96435
435 naval 1 30 5000 0.01 1 75 0.5 1 0.05 0.18449 0.60044 0.63367 0.1868 0.60475 0.63333 0.19374 0.59631 0.63315
1017 naval 2 30 5000 0.0001 1 75 0.75 0.001 0.05 0.03833 0.93971 0.43577 0.03776 0.9311 0.42386 0.03803 0.94556 0.43463
821 naval 2 20 5000 0.0001 1 75 0.1 0 0.05 0.00878 0.97125 0.09842 0.00945 0.96741 0.10618 0.00871 0.96901 0.09959
66 naval 1 10 5000 0.01 1 75 0.25 0 0.05 0.0116 0.99453 0.13663 0.01143 0.99395 0.13492 0.01118 0.99246 0.13314
635 naval 2 10 5000 0.001 1 75 0.5 1 0.05 0.19614 0.59823 0.61517 0.19264 0.61453 0.61525 0.19172 0.61223 0.6152
1313 naval 3 20 5000 0.0001 1 50 0.5 0.01 0.05 0.08341 0.94902 0.99716 0.08344 0.95251 0.99716 0.08341 0.95059 0.99719
246 naval 1 20 5000 0.01 1 75 0.25 0 0.05 0.01074 0.78969 0.06271 0.01099 0.78724 0.06413 0.01059 0.80318 0.06158
436 naval 1 30 5000 0.01 1 75 0.75 0 0.05 0.00792 0.81378 0.04961 0.00754 0.82775 0.04911 0.00727 0.8191 0.04836
1213 naval 3 10 5000 0.01 1 100 0.5 0.01 0.05 0.08545 0.93925 0.96634 0.08559 0.94181 0.96634 0.08507 0.94305 0.96701
67 naval 1 10 5000 0.01 1 75 0.25 0.001 0.05 0.08618 0.92062 0.94707 0.08656 0.92412 0.94703 0.08789 0.9062 0.94731
1018 naval 2 30 5000 0.0001 1 75 0.75 0.01 0.05 0.08351 0.92737 0.99436 0.08361 0.92132 0.99438 0.08355 0.92379 0.99437
636 naval 2 10 5000 0.001 1 75 0.75 0 0.05 0.00521 0.9936 0.06205 0.00528 0.99209 0.06244 0.00524 0.99246 0.06204
822 naval 2 20 5000 0.0001 1 75 0.1 0.001 0.05 0.0329 0.94995 0.37839 0.03479 0.94507 0.39459 0.03308 0.94305 0.38219
1314 naval 3 20 5000 0.0001 1 50 0.5 0.1 0.05 0.08659 0.9226 0.92948 0.08642 0.92412 0.92944 0.08639 0.92462 0.92947
247 naval 1 20 5000 0.01 1 75 0.25 0.001 0.05 0.08527 0.9382 0.96423 0.08479 0.93669 0.96547 0.08572 0.92714 0.96269
437 naval 1 30 5000 0.01 1 75 0.75 0.001 0.05 0.08398 0.96648 0.99393 0.08376 0.9716 0.99378 0.08419 0.9598 0.9936
1214 naval 3 10 5000 0.01 1 100 0.5 0.1 0.05 0.0866 0.90119 0.94498 0.08664 0.89339 0.94494 0.08623 0.90201 0.94555
637 naval 2 10 5000 0.001 1 75 0.75 0.001 0.05 0.03 0.929 0.34202 0.03072 0.93017 0.34892 0.02986 0.93551 0.34403
68 naval 1 10 5000 0.01 1 75 0.25 0.01 0.05 0.08597 0.92144 0.95777 0.08639 0.91993 0.95779 0.08742 0.91457 0.95743
823 naval 2 20 5000 0.0001 1 75 0.1 0.01 0.05 0.08313 0.94763 0.99596 0.08321 0.9432 0.99592 0.08316 0.94305 0.99596
1019 naval 2 30 5000 0.0001 1 75 0.75 0.1 0.05 0.08664 0.92388 0.92558 0.08734 0.91806 0.92565 0.08708 0.92044 0.92558
1315 naval 3 20 5000 0.0001 1 50 0.5 1 0.05 0.20093 0.60964 0.60479 0.19937 0.61359 0.60484 0.20788 0.58208 0.60474
438 naval 1 30 5000 0.01 1 75 0.75 0.01 0.05 0.08731 0.92993 0.97042 0.08663 0.93669 0.97106 0.08832 0.92211 0.97163
248 naval 1 20 5000 0.01 1 75 0.25 0.01 0.05 0.0861 0.95542 0.99524 0.08587 0.9567 0.99699 0.08628 0.95394 0.99403
1215 naval 3 10 5000 0.01 1 100 0.5 1 0.05 0.17225 0.65573 0.67634 0.17559 0.65223 0.67634 0.18481 0.63065 0.67687
638 naval 2 10 5000 0.001 1 75 0.75 0.01 0.05 0.08338 0.96171 0.99477 0.0835 0.95577 0.99474 0.08369 0.95645 0.99482
824 naval 2 20 5000 0.0001 1 75 0.1 0.1 0.05 0.08642 0.92039 0.92476 0.08644 0.92039 0.92479 0.08676 0.91792 0.92476
69 naval 1 10 5000 0.01 1 75 0.25 0.1 0.05 0.0899 0.86662 0.90301 0.09012 0.86313 0.90303 0.09193 0.85343 0.90273
1020 naval 2 30 5000 0.0001 1 75 0.75 1 0.05 0.20116 0.5959 0.60352 0.20883 0.58054 0.60351 0.19873 0.59966 0.60352
1316 naval 3 20 5000 0.0001 1 50 0.75 0 0.05 0.01795 0.87931 0.1945 0.01862 0.87896 0.20205 0.01813 0.86097 0.1875
439 naval 1 30 5000 0.01 1 75 0.75 0.1 0.05 0.08462 0.94728 0.97843 0.08446 0.95298 0.9787 0.08496 0.94137 0.97882
249 naval 1 20 5000 0.01 1 75 0.25 0.1 0.05 0.08525 0.92633 0.9632 0.085 0.92551 0.96413 0.08577 0.91625 0.96254
639 naval 2 10 5000 0.001 1 75 0.75 0.1 0.05 0.08588 0.91189 0.93401 0.08642 0.90782 0.93393 0.08633 0.91374 0.93402
825 naval 2 20 5000 0.0001 1 75 0.1 1 0.05 0.19902 0.60847 0.61013 0.19428 0.61732 0.61019 0.19423 0.61893 0.61014
1216 naval 3 10 5000 0.01 1 100 0.75 0 0.05 0.00723 0.9048 0.06526 0.0071 0.90596 0.06555 0.0072 0.90369 0.06499
70 naval 1 10 5000 0.01 1 75 0.25 1 0.05 0.20054 0.59614 0.61083 0.19978 0.59497 0.61084 0.21098 0.57705 0.61025
1021 naval 2 30 5000 0.01 1 100 0.1 0 0.05 0.01449 0.9709 0.14413 0.01471 0.96648 0.1433 0.01571 0.96231 0.14363
1317 naval 3 20 5000 0.0001 1 50 0.75 0.001 0.05 0.05809 0.94774 0.66279 0.05894 0.94879 0.6701 0.05912 0.933 0.65891
440 naval 1 30 5000 0.01 1 75 0.75 1 0.05 0.18449 0.60044 0.63367 0.1868 0.60475 0.63333 0.19374 0.59631 0.63315
250 naval 1 20 5000 0.01 1 75 0.25 1 0.05 0.19785 0.59707 0.61064 0.20018 0.58566 0.61158 0.2071 0.5871 0.60997
640 naval 2 10 5000 0.001 1 75 0.75 1 0.05 0.19614 0.59823 0.61517 0.19264 0.61453 0.61525 0.19172 0.61223 0.6152
71 naval 1 10 5000 0.01 1 75 0.5 0 0.05 0.0116 0.99453 0.13663 0.01143 0.99395 0.13492 0.01118 0.99246 0.13314
826 naval 2 20 5000 0.0001 1 75 0.25 0 0.05 0.00878 0.97125 0.09842 0.00945 0.96741 0.10618 0.00871 0.96901 0.09959
1217 naval 3 10 5000 0.01 1 100 0.75 0.001 0.05 0.08607 0.93994 0.9641 0.08618 0.94181 0.96414 0.08531 0.94472 0.96435
1022 naval 2 30 5000 0.01 1 100 0.1 0.001 0.05 0.08817 0.90514 0.9355 0.0884 0.9041 0.93633 0.08745 0.90034 0.93573
441 naval 1 30 5000 0.001 1 75 0.1 0 0.05 0.00559 0.99977 0.06696 0.00551 1.0 0.06598 0.00548 1.0 0.06561
1318 naval 3 20 5000 0.0001 1 50 0.75 0.01 0.05 0.08341 0.94902 0.99716 0.08344 0.95251 0.99716 0.08341 0.95059 0.99719
641 naval 2 10 5000 0.0001 1 75 0.1 0 0.05 0.00796 0.98091 0.08709 0.00855 0.97626 0.08879 0.00816 0.98157 0.08707
251 naval 1 20 5000 0.01 1 75 0.5 0 0.05 0.01074 0.78969 0.06271 0.01099 0.78724 0.06413 0.01059 0.80318 0.06158
1218 naval 3 10 5000 0.01 1 100 0.75 0.01 0.05 0.08545 0.93925 0.96634 0.08559 0.94181 0.96634 0.08507 0.94305 0.96701
72 naval 1 10 5000 0.01 1 75 0.5 0.001 0.05 0.08618 0.92062 0.94707 0.08656 0.92412 0.94703 0.08789 0.9062 0.94731
827 naval 2 20 5000 0.0001 1 75 0.25 0.001 0.05 0.0329 0.94995 0.37839 0.03479 0.94507 0.39459 0.03308 0.94305 0.38219
1023 naval 2 30 5000 0.01 1 100 0.1 0.01 0.05 0.08423 0.96311 0.98998 0.08438 0.96182 0.9897 0.0849 0.96064 0.98992
442 naval 1 30 5000 0.001 1 75 0.1 0.001 0.05 0.02959 0.95007 0.33628 0.02882 0.95019 0.32495 0.02884 0.93635 0.32262
1319 naval 3 20 5000 0.0001 1 50 0.75 0.1 0.05 0.08659 0.9226 0.92948 0.08642 0.92412 0.92944 0.08639 0.92462 0.92947
252 naval 1 20 5000 0.01 1 75 0.5 0.001 0.05 0.08527 0.9382 0.96423 0.08479 0.93669 0.96547 0.08572 0.92714 0.96269
642 naval 2 10 5000 0.0001 1 75 0.1 0.001 0.05 0.03077 0.95519 0.35815 0.03184 0.94646 0.36596 0.03101 0.94975 0.36067
73 naval 1 10 5000 0.01 1 75 0.5 0.01 0.05 0.08597 0.92144 0.95777 0.08639 0.91993 0.95779 0.08742 0.91457 0.95743
828 naval 2 20 5000 0.0001 1 75 0.25 0.01 0.05 0.08313 0.94763 0.99596 0.08321 0.9432 0.99592 0.08316 0.94305 0.99596
1219 naval 3 10 5000 0.01 1 100 0.75 0.1 0.05 0.0866 0.90119 0.94498 0.08664 0.89339 0.94494 0.08623 0.90201 0.94555
1024 naval 2 30 5000 0.01 1 100 0.1 0.1 0.05 0.0867 0.90608 0.92673 0.08744 0.90037 0.92668 0.08706 0.90955 0.9266
443 naval 1 30 5000 0.001 1 75 0.1 0.01 0.05 0.08411 0.93575 0.98304 0.08384 0.93901 0.98292 0.08457 0.92462 0.98286
1320 naval 3 20 5000 0.0001 1 50 0.75 1 0.05 0.20093 0.60964 0.60479 0.19937 0.61359 0.60484 0.20788 0.58208 0.60474
253 naval 1 20 5000 0.01 1 75 0.5 0.01 0.05 0.0861 0.95542 0.99524 0.08587 0.9567 0.99699 0.08628 0.95394 0.99403
643 naval 2 10 5000 0.0001 1 75 0.1 0.01 0.05 0.08316 0.9574 0.99507 0.08327 0.95251 0.99506 0.08332 0.95394 0.99509
74 naval 1 10 5000 0.01 1 75 0.5 0.1 0.05 0.0899 0.86662 0.90301 0.09012 0.86313 0.90303 0.09193 0.85343 0.90273
1220 naval 3 10 5000 0.01 1 100 0.75 1 0.05 0.17225 0.65573 0.67634 0.17559 0.65223 0.67634 0.18481 0.63065 0.67687
829 naval 2 20 5000 0.0001 1 75 0.25 0.1 0.05 0.08642 0.92039 0.92476 0.08644 0.92039 0.92479 0.08676 0.91792 0.92476
1025 naval 2 30 5000 0.01 1 100 0.1 1 0.05 0.17389 0.62267 0.65359 0.17882 0.60661 0.6541 0.17137 0.62814 0.65368
444 naval 1 30 5000 0.001 1 75 0.1 0.1 0.05 0.08653 0.92295 0.92908 0.08629 0.92598 0.92905 0.08786 0.91122 0.92903
1321 naval 3 20 5000 0.01 1 75 0.1 0 0.05 0.01577 0.94309 0.15694 0.01558 0.9432 0.15453 0.01568 0.94472 0.15742
254 naval 1 20 5000 0.01 1 75 0.5 0.1 0.05 0.08525 0.92633 0.9632 0.085 0.92551 0.96413 0.08577 0.91625 0.96254
75 naval 1 10 5000 0.01 1 75 0.5 1 0.05 0.20054 0.59614 0.61083 0.19978 0.59497 0.61084 0.21098 0.57705 0.61025
644 naval 2 10 5000 0.0001 1 75 0.1 0.1 0.05 0.08629 0.91015 0.92402 0.08692 0.90689 0.924 0.08682 0.90871 0.92403
1221 naval 3 10 5000 0.001 1 100 0.1 0 0.05 0.0044 0.98475 0.04905 0.00428 0.98464 0.04912 0.00441 0.98409 0.04846
1322 naval 3 20 5000 0.01 1 75 0.1 0.001 0.05 0.08348 0.95216 0.97471 0.08372 0.94786 0.97492 0.08392 0.94724 0.97436
830 naval 2 20 5000 0.0001 1 75 0.25 1 0.05 0.19902 0.60847 0.61013 0.19428 0.61732 0.61019 0.19423 0.61893 0.61014
1026 naval 2 30 5000 0.01 1 100 0.25 0 0.05 0.01449 0.9709 0.14413 0.01471 0.96648 0.1433 0.01571 0.96231 0.14363
445 naval 1 30 5000 0.001 1 75 0.1 1 0.05 0.18904 0.61138 0.62499 0.19081 0.6122 0.62482 0.1978 0.6072 0.62472
76 naval 1 10 5000 0.01 1 75 0.75 0 0.05 0.0116 0.99453 0.13663 0.01143 0.99395 0.13492 0.01118 0.99246 0.13314
645 naval 2 10 5000 0.0001 1 75 0.1 1 0.05 0.20174 0.59823 0.60491 0.19781 0.61453 0.60496 0.197 0.61223 0.60493
255 naval 1 20 5000 0.01 1 75 0.5 1 0.05 0.19785 0.59707 0.61064 0.20018 0.58566 0.61158 0.2071 0.5871 0.60997
1323 naval 3 20 5000 0.01 1 75 0.1 0.01 0.05 0.08435 0.97032 0.99998 0.08443 0.96741 1.00066 0.08427 0.96985 0.99955
1222 naval 3 10 5000 0.001 1 100 0.1 0.001 0.05 0.02863 0.93517 0.31865 0.0292 0.93389 0.32239 0.02798 0.93216 0.30466
446 naval 1 30 5000 0.001 1 75 0.25 0 0.05 0.00559 0.99977 0.06696 0.00551 1.0 0.06598 0.00548 1.0 0.06561
831 naval 2 20 5000 0.0001 1 75 0.5 0 0.05 0.00878 0.97125 0.09842 0.00945 0.96741 0.10618 0.00871 0.96901 0.09959
77 naval 1 10 5000 0.01 1 75 0.75 0.001 0.05 0.08618 0.92062 0.94707 0.08656 0.92412 0.94703 0.08789 0.9062 0.94731
1027 naval 2 30 5000 0.01 1 100 0.25 0.001 0.05 0.08817 0.90514 0.9355 0.0884 0.9041 0.93633 0.08745 0.90034 0.93573
256 naval 1 20 5000 0.01 1 75 0.75 0 0.05 0.01074 0.78969 0.06271 0.01099 0.78724 0.06413 0.01059 0.80318 0.06158
1324 naval 3 20 5000 0.01 1 75 0.1 0.1 0.05 0.08566 0.92784 0.96037 0.08568 0.93063 0.96179 0.08594 0.92211 0.95942
646 naval 2 10 5000 0.0001 1 75 0.25 0 0.05 0.00796 0.98091 0.08709 0.00855 0.97626 0.08879 0.00816 0.98157 0.08707
447 naval 1 30 5000 0.001 1 75 0.25 0.001 0.05 0.02959 0.95007 0.33628 0.02882 0.95019 0.32495 0.02884 0.93635 0.32262
1223 naval 3 10 5000 0.001 1 100 0.1 0.01 0.05 0.0837 0.93971 0.99208 0.08374 0.94134 0.99205 0.08362 0.9397 0.9922
832 naval 2 20 5000 0.0001 1 75 0.5 0.001 0.05 0.0329 0.94995 0.37839 0.03479 0.94507 0.39459 0.03308 0.94305 0.38219
1028 naval 2 30 5000 0.01 1 100 0.25 0.01 0.05 0.08423 0.96311 0.98998 0.08438 0.96182 0.9897 0.0849 0.96064 0.98992
78 naval 1 10 5000 0.01 1 75 0.75 0.01 0.05 0.08597 0.92144 0.95777 0.08639 0.91993 0.95779 0.08742 0.91457 0.95743
647 naval 2 10 5000 0.0001 1 75 0.25 0.001 0.05 0.03077 0.95519 0.35815 0.03184 0.94646 0.36596 0.03101 0.94975 0.36067
257 naval 1 20 5000 0.01 1 75 0.75 0.001 0.05 0.08527 0.9382 0.96423 0.08479 0.93669 0.96547 0.08572 0.92714 0.96269
1325 naval 3 20 5000 0.01 1 75 0.1 1 0.05 0.16905 0.64781 0.66601 0.16774 0.65223 0.66675 0.17678 0.62228 0.66547
833 naval 2 20 5000 0.0001 1 75 0.5 0.01 0.05 0.08313 0.94763 0.99596 0.08321 0.9432 0.99592 0.08316 0.94305 0.99596
448 naval 1 30 5000 0.001 1 75 0.25 0.01 0.05 0.08411 0.93575 0.98304 0.08384 0.93901 0.98292 0.08457 0.92462 0.98286
79 naval 1 10 5000 0.01 1 75 0.75 0.1 0.05 0.0899 0.86662 0.90301 0.09012 0.86313 0.90303 0.09193 0.85343 0.90273
1224 naval 3 10 5000 0.001 1 100 0.1 0.1 0.05 0.08612 0.92004 0.9411 0.08606 0.92086 0.94109 0.08607 0.91541 0.94122
1029 naval 2 30 5000 0.01 1 100 0.25 0.1 0.05 0.0867 0.90608 0.92673 0.08744 0.90037 0.92668 0.08706 0.90955 0.9266
648 naval 2 10 5000 0.0001 1 75 0.25 0.01 0.05 0.08316 0.9574 0.99507 0.08327 0.95251 0.99506 0.08332 0.95394 0.99509
258 naval 1 20 5000 0.01 1 75 0.75 0.01 0.05 0.0861 0.95542 0.99524 0.08587 0.9567 0.99699 0.08628 0.95394 0.99403
1326 naval 3 20 5000 0.01 1 75 0.25 0 0.05 0.01577 0.94309 0.15694 0.01558 0.9432 0.15453 0.01568 0.94472 0.15742
80 naval 1 10 5000 0.01 1 75 0.75 1 0.05 0.20054 0.59614 0.61083 0.19978 0.59497 0.61084 0.21098 0.57705 0.61025
449 naval 1 30 5000 0.001 1 75 0.25 0.1 0.05 0.08653 0.92295 0.92908 0.08629 0.92598 0.92905 0.08786 0.91122 0.92903
834 naval 2 20 5000 0.0001 1 75 0.5 0.1 0.05 0.08642 0.92039 0.92476 0.08644 0.92039 0.92479 0.08676 0.91792 0.92476
1225 naval 3 10 5000 0.001 1 100 0.1 1 0.05 0.19688 0.60335 0.61246 0.19609 0.60661 0.61248 0.20457 0.57621 0.61223
649 naval 2 10 5000 0.0001 1 75 0.25 0.1 0.05 0.08629 0.91015 0.92402 0.08692 0.90689 0.924 0.08682 0.90871 0.92403
1030 naval 2 30 5000 0.01 1 100 0.25 1 0.05 0.17389 0.62267 0.65359 0.17882 0.60661 0.6541 0.17137 0.62814 0.65368
