EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
1227 energy 3 10 5000 0.001 1 100 0.25 0.001 0.05 0.00951 0.97101 0.09663 0.01202 0.84892 0.07799 0.01216 0.85714 0.09418
1228 energy 3 10 5000 0.001 1 100 0.25 0.01 0.05 0.01493 0.93841 0.14576 0.01429 0.94245 0.12882 0.01454 0.94805 0.14432
1229 energy 3 10 5000 0.001 1 100 0.25 0.1 0.05 0.05961 0.93659 0.52515 0.05755 0.92806 0.52059 0.05763 0.93506 0.52662
1230 energy 3 10 5000 0.001 1 100 0.25 1 0.05 0.1411 0.63949 0.45797 0.13336 0.64748 0.45892 0.13086 0.62338 0.45687
1231 energy 3 10 5000 0.001 1 100 0.5 0 0.05 0.00697 0.89493 0.06211 0.01578 0.7554 0.05542 0.02174 0.7013 0.05843
1232 energy 3 10 5000 0.001 1 100 0.5 0.001 0.05 0.00951 0.97101 0.09663 0.01202 0.84892 0.07799 0.01216 0.85714 0.09418
1233 energy 3 10 5000 0.001 1 100 0.5 0.01 0.05 0.01493 0.93841 0.14576 0.01429 0.94245 0.12882 0.01454 0.94805 0.14432
1234 energy 3 10 5000 0.001 1 100 0.5 0.1 0.05 0.05961 0.93659 0.52515 0.05755 0.92806 0.52059 0.05763 0.93506 0.52662
1235 energy 3 10 5000 0.001 1 100 0.5 1 0.05 0.1411 0.63949 0.45797 0.13336 0.64748 0.45892 0.13086 0.62338 0.45687
1236 energy 3 10 5000 0.001 1 100 0.75 0 0.05 0.00697 0.89493 0.06211 0.01578 0.7554 0.05542 0.02174 0.7013 0.05843
1237 energy 3 10 5000 0.001 1 100 0.75 0.001 0.05 0.00951 0.97101 0.09663 0.01202 0.84892 0.07799 0.01216 0.85714 0.09418
1238 energy 3 10 5000 0.001 1 100 0.75 0.01 0.05 0.01493 0.93841 0.14576 0.01429 0.94245 0.12882 0.01454 0.94805 0.14432
1239 energy 3 10 5000 0.001 1 100 0.75 0.1 0.05 0.05961 0.93659 0.52515 0.05755 0.92806 0.52059 0.05763 0.93506 0.52662
1240 energy 3 10 5000 0.001 1 100 0.75 1 0.05 0.1411 0.63949 0.45797 0.13336 0.64748 0.45892 0.13086 0.62338 0.45687
1241 energy 3 10 5000 0.0001 1 100 0.1 0 0.05 0.00904 0.99094 0.0929 0.01377 0.79856 0.07524 0.01393 0.76623 0.09099
1242 energy 3 10 5000 0.0001 1 100 0.1 0.001 0.05 0.00972 0.96558 0.09898 0.01179 0.82014 0.08055 0.01335 0.81818 0.09564
1243 energy 3 10 5000 0.0001 1 100 0.1 0.01 0.05 0.01434 0.93841 0.14216 0.01461 0.89928 0.12496 0.01447 0.93506 0.14089
1244 energy 3 10 5000 0.0001 1 100 0.1 0.1 0.05 0.05969 0.93116 0.51983 0.05754 0.92806 0.51551 0.05761 0.93506 0.52091
1245 energy 3 10 5000 0.0001 1 100 0.1 1 0.05 0.14108 0.63406 0.45776 0.13356 0.64029 0.45853 0.1309 0.62338 0.45676
1246 energy 3 10 5000 0.0001 1 100 0.25 0 0.05 0.00904 0.99094 0.0929 0.01377 0.79856 0.07524 0.01393 0.76623 0.09099
1247 energy 3 10 5000 0.0001 1 100 0.25 0.001 0.05 0.00972 0.96558 0.09898 0.01179 0.82014 0.08055 0.01335 0.81818 0.09564
1248 energy 3 10 5000 0.0001 1 100 0.25 0.01 0.05 0.01434 0.93841 0.14216 0.01461 0.89928 0.12496 0.01447 0.93506 0.14089
1249 energy 3 10 5000 0.0001 1 100 0.25 0.1 0.05 0.05969 0.93116 0.51983 0.05754 0.92806 0.51551 0.05761 0.93506 0.52091
1250 energy 3 10 5000 0.0001 1 100 0.25 1 0.05 0.14108 0.63406 0.45776 0.13356 0.64029 0.45853 0.1309 0.62338 0.45676
1251 energy 3 10 5000 0.0001 1 100 0.5 0 0.05 0.00904 0.99094 0.0929 0.01377 0.79856 0.07524 0.01393 0.76623 0.09099
1252 energy 3 10 5000 0.0001 1 100 0.5 0.001 0.05 0.00972 0.96558 0.09898 0.01179 0.82014 0.08055 0.01335 0.81818 0.09564
1253 energy 3 10 5000 0.0001 1 100 0.5 0.01 0.05 0.01434 0.93841 0.14216 0.01461 0.89928 0.12496 0.01447 0.93506 0.14089
1254 energy 3 10 5000 0.0001 1 100 0.5 0.1 0.05 0.05969 0.93116 0.51983 0.05754 0.92806 0.51551 0.05761 0.93506 0.52091
1255 energy 3 10 5000 0.0001 1 100 0.5 1 0.05 0.14108 0.63406 0.45776 0.13356 0.64029 0.45853 0.1309 0.62338 0.45676
1256 energy 3 10 5000 0.0001 1 100 0.75 0 0.05 0.00904 0.99094 0.0929 0.01377 0.79856 0.07524 0.01393 0.76623 0.09099
1257 energy 3 10 5000 0.0001 1 100 0.75 0.001 0.05 0.00972 0.96558 0.09898 0.01179 0.82014 0.08055 0.01335 0.81818 0.09564
1258 energy 3 10 5000 0.0001 1 100 0.75 0.01 0.05 0.01434 0.93841 0.14216 0.01461 0.89928 0.12496 0.01447 0.93506 0.14089
1259 energy 3 10 5000 0.0001 1 100 0.75 0.1 0.05 0.05969 0.93116 0.51983 0.05754 0.92806 0.51551 0.05761 0.93506 0.52091
1260 energy 3 10 5000 0.0001 1 100 0.75 1 0.05 0.14108 0.63406 0.45776 0.13356 0.64029 0.45853 0.1309 0.62338 0.45676
1261 energy 3 20 5000 0.01 1 50 0.1 0 0.05 0.01065 0.94746 0.09894 0.01392 0.89209 0.10366 0.01423 0.88312 0.10136
1262 energy 3 20 5000 0.01 1 50 0.1 0.001 0.05 0.01358 0.97464 0.1344 0.01394 0.98561 0.1413 0.01427 0.96104 0.13884
1263 energy 3 20 5000 0.01 1 50 0.1 0.01 0.05 0.01771 0.99094 0.18012 0.01861 0.98561 0.18999 0.01815 0.98701 0.18529
1264 energy 3 20 5000 0.01 1 50 0.1 0.1 0.05 0.05961 0.92754 0.51903 0.06042 0.91367 0.52461 0.05878 0.93506 0.52425
1265 energy 3 20 5000 0.01 1 50 0.1 1 0.05 0.14694 0.62681 0.44553 0.15597 0.61871 0.44639 0.13908 0.5974 0.44552
1266 energy 3 20 5000 0.01 1 50 0.25 0 0.05 0.01065 0.94746 0.09894 0.01392 0.89209 0.10366 0.01423 0.88312 0.10136
1267 energy 3 20 5000 0.01 1 50 0.25 0.001 0.05 0.01358 0.97464 0.1344 0.01394 0.98561 0.1413 0.01427 0.96104 0.13884
1268 energy 3 20 5000 0.01 1 50 0.25 0.01 0.05 0.01771 0.99094 0.18012 0.01861 0.98561 0.18999 0.01815 0.98701 0.18529
1269 energy 3 20 5000 0.01 1 50 0.25 0.1 0.05 0.05961 0.92754 0.51903 0.06042 0.91367 0.52461 0.05878 0.93506 0.52425
1270 energy 3 20 5000 0.01 1 50 0.25 1 0.05 0.14694 0.62681 0.44553 0.15597 0.61871 0.44639 0.13908 0.5974 0.44552
1271 energy 3 20 5000 0.01 1 50 0.5 0 0.05 0.01065 0.94746 0.09894 0.01392 0.89209 0.10366 0.01423 0.88312 0.10136
1272 energy 3 20 5000 0.01 1 50 0.5 0.001 0.05 0.01358 0.97464 0.1344 0.01394 0.98561 0.1413 0.01427 0.96104 0.13884
1273 energy 3 20 5000 0.01 1 50 0.5 0.01 0.05 0.01771 0.99094 0.18012 0.01861 0.98561 0.18999 0.01815 0.98701 0.18529
1274 energy 3 20 5000 0.01 1 50 0.5 0.1 0.05 0.05961 0.92754 0.51903 0.06042 0.91367 0.52461 0.05878 0.93506 0.52425
1275 energy 3 20 5000 0.01 1 50 0.5 1 0.05 0.14694 0.62681 0.44553 0.15597 0.61871 0.44639 0.13908 0.5974 0.44552
1276 energy 3 20 5000 0.01 1 50 0.75 0 0.05 0.01065 0.94746 0.09894 0.01392 0.89209 0.10366 0.01423 0.88312 0.10136
1277 energy 3 20 5000 0.01 1 50 0.75 0.001 0.05 0.01358 0.97464 0.1344 0.01394 0.98561 0.1413 0.01427 0.96104 0.13884
1278 energy 3 20 5000 0.01 1 50 0.75 0.01 0.05 0.01771 0.99094 0.18012 0.01861 0.98561 0.18999 0.01815 0.98701 0.18529
1279 energy 3 20 5000 0.01 1 50 0.75 0.1 0.05 0.05961 0.92754 0.51903 0.06042 0.91367 0.52461 0.05878 0.93506 0.52425
1280 energy 3 20 5000 0.01 1 50 0.75 1 0.05 0.14694 0.62681 0.44553 0.15597 0.61871 0.44639 0.13908 0.5974 0.44552
1281 energy 3 20 5000 0.001 1 50 0.1 0 0.05 0.00727 0.93116 0.0716 0.02059 0.7554 0.07355 0.01773 0.72727 0.06982
1282 energy 3 20 5000 0.001 1 50 0.1 0.001 0.05 0.00978 0.97645 0.09879 0.01201 0.92806 0.10579 0.01336 0.87013 0.10099
1283 energy 3 20 5000 0.001 1 50 0.1 0.01 0.05 0.01426 0.94565 0.14133 0.01677 0.91367 0.15433 0.01512 0.92208 0.14629
1284 energy 3 20 5000 0.001 1 50 0.1 0.1 0.05 0.05839 0.93478 0.52171 0.05949 0.92806 0.52766 0.05751 0.94805 0.52767
1285 energy 3 20 5000 0.001 1 50 0.1 1 0.05 0.14541 0.63587 0.44783 0.15486 0.63309 0.44857 0.13725 0.61039 0.44772
1286 energy 3 20 5000 0.001 1 50 0.25 0 0.05 0.00727 0.93116 0.0716 0.02059 0.7554 0.07355 0.01773 0.72727 0.06982
1287 energy 3 20 5000 0.001 1 50 0.25 0.001 0.05 0.00978 0.97645 0.09879 0.01201 0.92806 0.10579 0.01336 0.87013 0.10099
1288 energy 3 20 5000 0.001 1 50 0.25 0.01 0.05 0.01426 0.94565 0.14133 0.01677 0.91367 0.15433 0.01512 0.92208 0.14629
1289 energy 3 20 5000 0.001 1 50 0.25 0.1 0.05 0.05839 0.93478 0.52171 0.05949 0.92806 0.52766 0.05751 0.94805 0.52767
1290 energy 3 20 5000 0.001 1 50 0.25 1 0.05 0.14541 0.63587 0.44783 0.15486 0.63309 0.44857 0.13725 0.61039 0.44772
1291 energy 3 20 5000 0.001 1 50 0.5 0 0.05 0.00727 0.93116 0.0716 0.02059 0.7554 0.07355 0.01773 0.72727 0.06982
1292 energy 3 20 5000 0.001 1 50 0.5 0.001 0.05 0.00978 0.97645 0.09879 0.01201 0.92806 0.10579 0.01336 0.87013 0.10099
1293 energy 3 20 5000 0.001 1 50 0.5 0.01 0.05 0.01426 0.94565 0.14133 0.01677 0.91367 0.15433 0.01512 0.92208 0.14629
1294 energy 3 20 5000 0.001 1 50 0.5 0.1 0.05 0.05839 0.93478 0.52171 0.05949 0.92806 0.52766 0.05751 0.94805 0.52767
1295 energy 3 20 5000 0.001 1 50 0.5 1 0.05 0.14541 0.63587 0.44783 0.15486 0.63309 0.44857 0.13725 0.61039 0.44772
1296 energy 3 20 5000 0.001 1 50 0.75 0 0.05 0.00727 0.93116 0.0716 0.02059 0.7554 0.07355 0.01773 0.72727 0.06982
1297 energy 3 20 5000 0.001 1 50 0.75 0.001 0.05 0.00978 0.97645 0.09879 0.01201 0.92806 0.10579 0.01336 0.87013 0.10099
1298 energy 3 20 5000 0.001 1 50 0.75 0.01 0.05 0.01426 0.94565 0.14133 0.01677 0.91367 0.15433 0.01512 0.92208 0.14629
1299 energy 3 20 5000 0.001 1 50 0.75 0.1 0.05 0.05839 0.93478 0.52171 0.05949 0.92806 0.52766 0.05751 0.94805 0.52767
1300 energy 3 20 5000 0.001 1 50 0.75 1 0.05 0.14541 0.63587 0.44783 0.15486 0.63309 0.44857 0.13725 0.61039 0.44772
1301 energy 3 20 5000 0.0001 1 50 0.1 0 0.05 0.01031 0.96377 0.10521 0.01293 0.89928 0.11293 0.01572 0.80519 0.10729
1302 energy 3 20 5000 0.0001 1 50 0.1 0.001 0.05 0.01097 0.94384 0.11063 0.01434 0.89209 0.11851 0.01488 0.81818 0.11242
1303 energy 3 20 5000 0.0001 1 50 0.1 0.01 0.05 0.01386 0.96014 0.13977 0.01687 0.90647 0.15218 0.01557 0.90909 0.14337
1304 energy 3 20 5000 0.0001 1 50 0.1 0.1 0.05 0.05872 0.92391 0.51778 0.0599 0.92086 0.52355 0.05765 0.93506 0.52364
1305 energy 3 20 5000 0.0001 1 50 0.1 1 0.05 0.14421 0.63225 0.44947 0.15287 0.63309 0.45031 0.13599 0.5974 0.44946
1306 energy 3 20 5000 0.0001 1 50 0.25 0 0.05 0.01031 0.96377 0.10521 0.01293 0.89928 0.11293 0.01572 0.80519 0.10729
1307 energy 3 20 5000 0.0001 1 50 0.25 0.001 0.05 0.01097 0.94384 0.11063 0.01434 0.89209 0.11851 0.01488 0.81818 0.11242
1308 energy 3 20 5000 0.0001 1 50 0.25 0.01 0.05 0.01386 0.96014 0.13977 0.01687 0.90647 0.15218 0.01557 0.90909 0.14337
1309 energy 3 20 5000 0.0001 1 50 0.25 0.1 0.05 0.05872 0.92391 0.51778 0.0599 0.92086 0.52355 0.05765 0.93506 0.52364
1310 energy 3 20 5000 0.0001 1 50 0.25 1 0.05 0.14421 0.63225 0.44947 0.15287 0.63309 0.45031 0.13599 0.5974 0.44946
1311 energy 3 20 5000 0.0001 1 50 0.5 0 0.05 0.01031 0.96377 0.10521 0.01293 0.89928 0.11293 0.01572 0.80519 0.10729
1312 energy 3 20 5000 0.0001 1 50 0.5 0.001 0.05 0.01097 0.94384 0.11063 0.01434 0.89209 0.11851 0.01488 0.81818 0.11242
1313 energy 3 20 5000 0.0001 1 50 0.5 0.01 0.05 0.01386 0.96014 0.13977 0.01687 0.90647 0.15218 0.01557 0.90909 0.14337
1314 energy 3 20 5000 0.0001 1 50 0.5 0.1 0.05 0.05872 0.92391 0.51778 0.0599 0.92086 0.52355 0.05765 0.93506 0.52364
1315 energy 3 20 5000 0.0001 1 50 0.5 1 0.05 0.14421 0.63225 0.44947 0.15287 0.63309 0.45031 0.13599 0.5974 0.44946
1316 energy 3 20 5000 0.0001 1 50 0.75 0 0.05 0.01031 0.96377 0.10521 0.01293 0.89928 0.11293 0.01572 0.80519 0.10729
1317 energy 3 20 5000 0.0001 1 50 0.75 0.001 0.05 0.01097 0.94384 0.11063 0.01434 0.89209 0.11851 0.01488 0.81818 0.11242
1318 energy 3 20 5000 0.0001 1 50 0.75 0.01 0.05 0.01386 0.96014 0.13977 0.01687 0.90647 0.15218 0.01557 0.90909 0.14337
1319 energy 3 20 5000 0.0001 1 50 0.75 0.1 0.05 0.05872 0.92391 0.51778 0.0599 0.92086 0.52355 0.05765 0.93506 0.52364
1320 energy 3 20 5000 0.0001 1 50 0.75 1 0.05 0.14421 0.63225 0.44947 0.15287 0.63309 0.45031 0.13599 0.5974 0.44946
1321 energy 3 20 5000 0.01 1 75 0.1 0 0.05 0.00863 0.98188 0.08592 0.01558 0.92086 0.08817 0.0108 0.8961 0.08528
1322 energy 3 20 5000 0.01 1 75 0.1 0.001 0.05 0.01455 0.92754 0.12582 0.01562 0.94245 0.13281 0.01453 0.92208 0.12918
1323 energy 3 20 5000 0.01 1 75 0.1 0.01 0.05 0.01759 0.99275 0.17905 0.0184 1.0 0.18885 0.01819 0.98701 0.18447
1324 energy 3 20 5000 0.01 1 75 0.1 0.1 0.05 0.05925 0.92935 0.51957 0.06012 0.92806 0.52548 0.05841 0.93506 0.52491
1325 energy 3 20 5000 0.01 1 75 0.1 1 0.05 0.14383 0.64855 0.45059 0.15285 0.64029 0.45143 0.1349 0.61039 0.45064
1326 energy 3 20 5000 0.01 1 75 0.25 0 0.05 0.00863 0.98188 0.08592 0.01558 0.92086 0.08817 0.0108 0.8961 0.08528
1327 energy 3 20 5000 0.01 1 75 0.25 0.001 0.05 0.01455 0.92754 0.12582 0.01562 0.94245 0.13281 0.01453 0.92208 0.12918
1328 energy 3 20 5000 0.01 1 75 0.25 0.01 0.05 0.01759 0.99275 0.17905 0.0184 1.0 0.18885 0.01819 0.98701 0.18447
1329 energy 3 20 5000 0.01 1 75 0.25 0.1 0.05 0.05925 0.92935 0.51957 0.06012 0.92806 0.52548 0.05841 0.93506 0.52491
1330 energy 3 20 5000 0.01 1 75 0.25 1 0.05 0.14383 0.64855 0.45059 0.15285 0.64029 0.45143 0.1349 0.61039 0.45064
1331 energy 3 20 5000 0.01 1 75 0.5 0 0.05 0.00863 0.98188 0.08592 0.01558 0.92086 0.08817 0.0108 0.8961 0.08528
1332 energy 3 20 5000 0.01 1 75 0.5 0.001 0.05 0.01455 0.92754 0.12582 0.01562 0.94245 0.13281 0.01453 0.92208 0.12918
1333 energy 3 20 5000 0.01 1 75 0.5 0.01 0.05 0.01759 0.99275 0.17905 0.0184 1.0 0.18885 0.01819 0.98701 0.18447
1334 energy 3 20 5000 0.01 1 75 0.5 0.1 0.05 0.05925 0.92935 0.51957 0.06012 0.92806 0.52548 0.05841 0.93506 0.52491
1335 energy 3 20 5000 0.01 1 75 0.5 1 0.05 0.14383 0.64855 0.45059 0.15285 0.64029 0.45143 0.1349 0.61039 0.45064
1336 energy 3 20 5000 0.01 1 75 0.75 0 0.05 0.00863 0.98188 0.08592 0.01558 0.92086 0.08817 0.0108 0.8961 0.08528
1337 energy 3 20 5000 0.01 1 75 0.75 0.001 0.05 0.01455 0.92754 0.12582 0.01562 0.94245 0.13281 0.01453 0.92208 0.12918
1338 energy 3 20 5000 0.01 1 75 0.75 0.01 0.05 0.01759 0.99275 0.17905 0.0184 1.0 0.18885 0.01819 0.98701 0.18447
1339 energy 3 20 5000 0.01 1 75 0.75 0.1 0.05 0.05925 0.92935 0.51957 0.06012 0.92806 0.52548 0.05841 0.93506 0.52491
1340 energy 3 20 5000 0.01 1 75 0.75 1 0.05 0.14383 0.64855 0.45059 0.15285 0.64029 0.45143 0.1349 0.61039 0.45064
1341 energy 3 20 5000 0.001 1 75 0.1 0 0.05 0.00771 0.99094 0.07874 0.01622 0.7554 0.08227 0.0145 0.80519 0.07806
1342 energy 3 20 5000 0.001 1 75 0.1 0.001 0.05 0.00888 0.96739 0.08912 0.01452 0.84173 0.09596 0.01667 0.75325 0.08841
1343 energy 3 20 5000 0.001 1 75 0.1 0.01 0.05 0.01428 0.93841 0.13946 0.01688 0.89209 0.15198 0.01545 0.8961 0.14443
1344 energy 3 20 5000 0.001 1 75 0.1 0.1 0.05 0.05898 0.93297 0.51823 0.05989 0.92806 0.5241 0.05792 0.93506 0.52384
1345 energy 3 20 5000 0.001 1 75 0.1 1 0.05 0.14545 0.63768 0.44777 0.15505 0.63309 0.44853 0.13729 0.61039 0.44756
1346 energy 3 20 5000 0.001 1 75 0.25 0 0.05 0.00771 0.99094 0.07874 0.01622 0.7554 0.08227 0.0145 0.80519 0.07806
1347 energy 3 20 5000 0.001 1 75 0.25 0.001 0.05 0.00888 0.96739 0.08912 0.01452 0.84173 0.09596 0.01667 0.75325 0.08841
1348 energy 3 20 5000 0.001 1 75 0.25 0.01 0.05 0.01428 0.93841 0.13946 0.01688 0.89209 0.15198 0.01545 0.8961 0.14443
1349 energy 3 20 5000 0.001 1 75 0.25 0.1 0.05 0.05898 0.93297 0.51823 0.05989 0.92806 0.5241 0.05792 0.93506 0.52384
1350 energy 3 20 5000 0.001 1 75 0.25 1 0.05 0.14545 0.63768 0.44777 0.15505 0.63309 0.44853 0.13729 0.61039 0.44756
1351 energy 3 20 5000 0.001 1 75 0.5 0 0.05 0.00771 0.99094 0.07874 0.01622 0.7554 0.08227 0.0145 0.80519 0.07806
1352 energy 3 20 5000 0.001 1 75 0.5 0.001 0.05 0.00888 0.96739 0.08912 0.01452 0.84173 0.09596 0.01667 0.75325 0.08841
1353 energy 3 20 5000 0.001 1 75 0.5 0.01 0.05 0.01428 0.93841 0.13946 0.01688 0.89209 0.15198 0.01545 0.8961 0.14443
1354 energy 3 20 5000 0.001 1 75 0.5 0.1 0.05 0.05898 0.93297 0.51823 0.05989 0.92806 0.5241 0.05792 0.93506 0.52384
1355 energy 3 20 5000 0.001 1 75 0.5 1 0.05 0.14545 0.63768 0.44777 0.15505 0.63309 0.44853 0.13729 0.61039 0.44756
1356 energy 3 20 5000 0.001 1 75 0.75 0 0.05 0.00771 0.99094 0.07874 0.01622 0.7554 0.08227 0.0145 0.80519 0.07806
1357 energy 3 20 5000 0.001 1 75 0.75 0.001 0.05 0.00888 0.96739 0.08912 0.01452 0.84173 0.09596 0.01667 0.75325 0.08841
1358 energy 3 20 5000 0.001 1 75 0.75 0.01 0.05 0.01428 0.93841 0.13946 0.01688 0.89209 0.15198 0.01545 0.8961 0.14443
1359 energy 3 20 5000 0.001 1 75 0.75 0.1 0.05 0.05898 0.93297 0.51823 0.05989 0.92806 0.5241 0.05792 0.93506 0.52384
1360 energy 3 20 5000 0.001 1 75 0.75 1 0.05 0.14545 0.63768 0.44777 0.15505 0.63309 0.44853 0.13729 0.61039 0.44756
1361 energy 3 20 5000 0.0001 1 75 0.1 0 0.05 0.0095 0.93297 0.09583 0.01531 0.80576 0.10124 0.01722 0.71429 0.09606
1362 energy 3 20 5000 0.0001 1 75 0.1 0.001 0.05 0.01017 0.94928 0.10241 0.0144 0.8777 0.10856 0.01622 0.80519 0.10386
1363 energy 3 20 5000 0.0001 1 75 0.1 0.01 0.05 0.01373 0.97464 0.13805 0.01682 0.89209 0.15015 0.01492 0.90909 0.14173
1364 energy 3 20 5000 0.0001 1 75 0.1 0.1 0.05 0.05868 0.93116 0.51648 0.05981 0.92086 0.5223 0.05754 0.94805 0.52232
1365 energy 3 20 5000 0.0001 1 75 0.1 1 0.05 0.14375 0.63768 0.44963 0.1526 0.64029 0.45048 0.13549 0.61039 0.44958
1366 energy 3 20 5000 0.0001 1 75 0.25 0 0.05 0.0095 0.93297 0.09583 0.01531 0.80576 0.10124 0.01722 0.71429 0.09606
1367 energy 3 20 5000 0.0001 1 75 0.25 0.001 0.05 0.01017 0.94928 0.10241 0.0144 0.8777 0.10856 0.01622 0.80519 0.10386
1368 energy 3 20 5000 0.0001 1 75 0.25 0.01 0.05 0.01373 0.97464 0.13805 0.01682 0.89209 0.15015 0.01492 0.90909 0.14173
1369 energy 3 20 5000 0.0001 1 75 0.25 0.1 0.05 0.05868 0.93116 0.51648 0.05981 0.92086 0.5223 0.05754 0.94805 0.52232
1370 energy 3 20 5000 0.0001 1 75 0.25 1 0.05 0.14375 0.63768 0.44963 0.1526 0.64029 0.45048 0.13549 0.61039 0.44958
1371 energy 3 20 5000 0.0001 1 75 0.5 0 0.05 0.0095 0.93297 0.09583 0.01531 0.80576 0.10124 0.01722 0.71429 0.09606
1372 energy 3 20 5000 0.0001 1 75 0.5 0.001 0.05 0.01017 0.94928 0.10241 0.0144 0.8777 0.10856 0.01622 0.80519 0.10386
1373 energy 3 20 5000 0.0001 1 75 0.5 0.01 0.05 0.01373 0.97464 0.13805 0.01682 0.89209 0.15015 0.01492 0.90909 0.14173
1374 energy 3 20 5000 0.0001 1 75 0.5 0.1 0.05 0.05868 0.93116 0.51648 0.05981 0.92086 0.5223 0.05754 0.94805 0.52232
1375 energy 3 20 5000 0.0001 1 75 0.5 1 0.05 0.14375 0.63768 0.44963 0.1526 0.64029 0.45048 0.13549 0.61039 0.44958
1376 energy 3 20 5000 0.0001 1 75 0.75 0 0.05 0.0095 0.93297 0.09583 0.01531 0.80576 0.10124 0.01722 0.71429 0.09606
1377 energy 3 20 5000 0.0001 1 75 0.75 0.001 0.05 0.01017 0.94928 0.10241 0.0144 0.8777 0.10856 0.01622 0.80519 0.10386
1378 energy 3 20 5000 0.0001 1 75 0.75 0.01 0.05 0.01373 0.97464 0.13805 0.01682 0.89209 0.15015 0.01492 0.90909 0.14173
1379 energy 3 20 5000 0.0001 1 75 0.75 0.1 0.05 0.05868 0.93116 0.51648 0.05981 0.92086 0.5223 0.05754 0.94805 0.52232
1380 energy 3 20 5000 0.0001 1 75 0.75 1 0.05 0.14375 0.63768 0.44963 0.1526 0.64029 0.45048 0.13549 0.61039 0.44958
1381 energy 3 20 5000 0.01 1 100 0.1 0 0.05 0.00928 0.9692 0.08946 0.01281 0.89928 0.09134 0.01206 0.88312 0.09216
1382 energy 3 20 5000 0.01 1 100 0.1 0.001 0.05 0.01297 0.94384 0.12225 0.01479 0.94245 0.12926 0.01651 0.88312 0.12482
1383 energy 3 20 5000 0.01 1 100 0.1 0.01 0.05 0.01858 0.93841 0.16768 0.01967 0.94964 0.17785 0.01852 0.94805 0.17368
1384 energy 3 20 5000 0.01 1 100 0.1 0.1 0.05 0.0608 0.93478 0.51016 0.06133 0.93525 0.51574 0.05882 0.93506 0.51563
1385 energy 3 20 5000 0.01 1 100 0.1 1 0.05 0.14783 0.64312 0.44445 0.15906 0.61871 0.4451 0.13968 0.5974 0.44378
1386 energy 3 20 5000 0.01 1 100 0.25 0 0.05 0.00928 0.9692 0.08946 0.01281 0.89928 0.09134 0.01206 0.88312 0.09216
1387 energy 3 20 5000 0.01 1 100 0.25 0.001 0.05 0.01297 0.94384 0.12225 0.01479 0.94245 0.12926 0.01651 0.88312 0.12482
1388 energy 3 20 5000 0.01 1 100 0.25 0.01 0.05 0.01858 0.93841 0.16768 0.01967 0.94964 0.17785 0.01852 0.94805 0.17368
1389 energy 3 20 5000 0.01 1 100 0.25 0.1 0.05 0.0608 0.93478 0.51016 0.06133 0.93525 0.51574 0.05882 0.93506 0.51563
1390 energy 3 20 5000 0.01 1 100 0.25 1 0.05 0.14783 0.64312 0.44445 0.15906 0.61871 0.4451 0.13968 0.5974 0.44378
1391 energy 3 20 5000 0.01 1 100 0.5 0 0.05 0.00928 0.9692 0.08946 0.01281 0.89928 0.09134 0.01206 0.88312 0.09216
1392 energy 3 20 5000 0.01 1 100 0.5 0.001 0.05 0.01297 0.94384 0.12225 0.01479 0.94245 0.12926 0.01651 0.88312 0.12482
1393 energy 3 20 5000 0.01 1 100 0.5 0.01 0.05 0.01858 0.93841 0.16768 0.01967 0.94964 0.17785 0.01852 0.94805 0.17368
1394 energy 3 20 5000 0.01 1 100 0.5 0.1 0.05 0.0608 0.93478 0.51016 0.06133 0.93525 0.51574 0.05882 0.93506 0.51563
1395 energy 3 20 5000 0.01 1 100 0.5 1 0.05 0.14783 0.64312 0.44445 0.15906 0.61871 0.4451 0.13968 0.5974 0.44378
1396 energy 3 20 5000 0.01 1 100 0.75 0 0.05 0.00928 0.9692 0.08946 0.01281 0.89928 0.09134 0.01206 0.88312 0.09216
1397 energy 3 20 5000 0.01 1 100 0.75 0.001 0.05 0.01297 0.94384 0.12225 0.01479 0.94245 0.12926 0.01651 0.88312 0.12482
1398 energy 3 20 5000 0.01 1 100 0.75 0.01 0.05 0.01858 0.93841 0.16768 0.01967 0.94964 0.17785 0.01852 0.94805 0.17368
1399 energy 3 20 5000 0.01 1 100 0.75 0.1 0.05 0.0608 0.93478 0.51016 0.06133 0.93525 0.51574 0.05882 0.93506 0.51563
1400 energy 3 20 5000 0.01 1 100 0.75 1 0.05 0.14783 0.64312 0.44445 0.15906 0.61871 0.4451 0.13968 0.5974 0.44378
1401 energy 3 20 5000 0.001 1 100 0.1 0 0.05 0.00779 0.96014 0.07681 0.02 0.72662 0.07836 0.01823 0.74026 0.07902
1402 energy 3 20 5000 0.001 1 100 0.1 0.001 0.05 0.00918 0.95471 0.09229 0.01455 0.89209 0.09868 0.01397 0.84416 0.09284
1403 energy 3 20 5000 0.001 1 100 0.1 0.01 0.05 0.01463 0.93478 0.13905 0.01728 0.88489 0.15115 0.01587 0.90909 0.14402
1404 energy 3 20 5000 0.001 1 100 0.1 0.1 0.05 0.05973 0.91667 0.51208 0.06075 0.91367 0.51769 0.05828 0.93506 0.51799
1405 energy 3 20 5000 0.001 1 100 0.1 1 0.05 0.14416 0.63949 0.44944 0.15319 0.64029 0.45029 0.13573 0.61039 0.44957
