EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
681 kin8nm 2 10 5000 0.001 1 100 0.1 0 0.05 0.02354 0.98508 0.1723 0.0358 0.88814 0.17295 0.03792 0.88415 0.17464
122 kin8nm 1 10 5000 0.01 1 100 0.1 0.001 0.05 0.0522 0.94607 0.32706 0.05245 0.9478 0.3263 0.05315 0.93659 0.3286
1054 kin8nm 2 30 5000 0.001 1 100 0.5 0.1 0.05 0.09814 0.91725 0.58179 0.1011 0.91525 0.58138 0.09985 0.92439 0.58321
481 kin8nm 1 30 5000 0.01 1 100 0.1 0 0.05 0.03209 0.94065 0.20293 0.04034 0.89763 0.20415 0.03845 0.9122 0.20279
1247 kin8nm 3 10 5000 0.0001 1 100 0.25 0.001 0.05 0.03511 0.94896 0.23607 0.04081 0.92746 0.23411 0.04203 0.92927 0.23272
299 kin8nm 1 20 5000 0.0001 1 75 0.75 0.1 0.05 0.09904 0.91979 0.5822 0.10196 0.91119 0.58455 0.10046 0.91098 0.58286
861 kin8nm 2 20 5000 0.001 1 100 0.1 0 0.05 0.02263 0.98253 0.16499 0.03852 0.88542 0.16597 0.03821 0.87439 0.17038
123 kin8nm 1 10 5000 0.01 1 100 0.1 0.01 0.05 0.07858 0.93488 0.49085 0.07682 0.94373 0.49317 0.08042 0.92683 0.49046
682 kin8nm 2 10 5000 0.001 1 100 0.1 0.001 0.05 0.03765 0.96354 0.2553 0.04259 0.93559 0.2565 0.04153 0.94268 0.25872
1349 kin8nm 3 20 5000 0.001 1 75 0.25 0.1 0.05 0.09917 0.91742 0.58228 0.10011 0.91797 0.58065 0.09833 0.92073 0.5833
1055 kin8nm 2 30 5000 0.001 1 100 0.5 1 0.05 0.23627 0.6115 0.33727 0.23338 0.62102 0.33721 0.24248 0.60488 0.33735
1248 kin8nm 3 10 5000 0.0001 1 100 0.25 0.01 0.05 0.07383 0.94896 0.47901 0.07651 0.94644 0.48049 0.07245 0.95488 0.48128
300 kin8nm 1 20 5000 0.0001 1 75 0.75 1 0.05 0.23956 0.61048 0.33201 0.25676 0.58712 0.33228 0.2422 0.60732 0.33199
482 kin8nm 1 30 5000 0.01 1 100 0.1 0.001 0.05 0.05188 0.9788 0.36462 0.05367 0.96949 0.36652 0.05195 0.97439 0.36615
862 kin8nm 2 20 5000 0.001 1 100 0.1 0.001 0.05 0.03752 0.94438 0.24194 0.04283 0.93288 0.24561 0.04409 0.91585 0.24519
124 kin8nm 1 10 5000 0.01 1 100 0.1 0.1 0.05 0.10131 0.90605 0.57007 0.09814 0.91458 0.57032 0.1022 0.90366 0.57015
1056 kin8nm 2 30 5000 0.001 1 100 0.75 0 0.05 0.02448 0.88638 0.14204 0.0476 0.78983 0.14153 0.04518 0.80976 0.14556
1350 kin8nm 3 20 5000 0.001 1 75 0.25 1 0.05 0.24308 0.60844 0.32953 0.2489 0.58373 0.32937 0.24662 0.58537 0.3296
683 kin8nm 2 10 5000 0.001 1 100 0.1 0.01 0.05 0.07454 0.94845 0.48327 0.07616 0.9478 0.48177 0.07555 0.95122 0.48305
301 kin8nm 1 20 5000 0.01 1 100 0.1 0 0.05 0.03068 0.94896 0.19838 0.03888 0.9139 0.19726 0.03765 0.91707 0.19993
1249 kin8nm 3 10 5000 0.0001 1 100 0.25 0.1 0.05 0.09867 0.92216 0.58607 0.09854 0.91661 0.58553 0.09772 0.92805 0.58731
483 kin8nm 1 30 5000 0.01 1 100 0.1 0.01 0.05 0.07806 0.95659 0.52006 0.07833 0.95119 0.51753 0.07858 0.95488 0.5191
125 kin8nm 1 10 5000 0.01 1 100 0.1 1 0.05 0.2487 0.59386 0.32674 0.23255 0.60542 0.32666 0.24408 0.6 0.32665
863 kin8nm 2 20 5000 0.001 1 100 0.1 0.01 0.05 0.07487 0.94404 0.47714 0.07656 0.93966 0.47598 0.07603 0.94024 0.477
1057 kin8nm 2 30 5000 0.001 1 100 0.75 0.001 0.05 0.03608 0.96625 0.24674 0.04061 0.94034 0.24685 0.04161 0.94268 0.24947
302 kin8nm 1 20 5000 0.01 1 100 0.1 0.001 0.05 0.05215 0.96354 0.3467 0.05383 0.95593 0.34177 0.05323 0.95488 0.34665
1351 kin8nm 3 20 5000 0.001 1 75 0.5 0 0.05 0.02509 0.9671 0.17818 0.04043 0.86915 0.17699 0.03899 0.87927 0.17615
684 kin8nm 2 10 5000 0.001 1 100 0.1 0.1 0.05 0.09845 0.92064 0.58713 0.09885 0.92339 0.58699 0.09971 0.92805 0.58841
1250 kin8nm 3 10 5000 0.0001 1 100 0.25 1 0.05 0.24137 0.61031 0.33217 0.24108 0.59797 0.33215 0.24382 0.59024 0.33226
484 kin8nm 1 30 5000 0.01 1 100 0.1 0.1 0.05 0.0951 0.95828 0.64401 0.09525 0.95729 0.64506 0.09583 0.95366 0.64415
126 kin8nm 1 10 5000 0.01 1 100 0.25 0 0.05 0.0343 0.92979 0.20608 0.03955 0.90847 0.20485 0.0398 0.91463 0.20661
864 kin8nm 2 20 5000 0.001 1 100 0.1 0.1 0.05 0.09822 0.92386 0.58865 0.09858 0.92 0.58855 0.09964 0.92927 0.58997
303 kin8nm 1 20 5000 0.01 1 100 0.1 0.01 0.05 0.07827 0.9381 0.48702 0.08025 0.93492 0.49528 0.08012 0.93415 0.48883
1058 kin8nm 2 30 5000 0.001 1 100 0.75 0.01 0.05 0.07396 0.94082 0.47216 0.07817 0.93153 0.46867 0.07549 0.94146 0.47181
1352 kin8nm 3 20 5000 0.001 1 75 0.5 0.001 0.05 0.03925 0.95676 0.26029 0.0469 0.93356 0.26289 0.04325 0.94634 0.25951
685 kin8nm 2 10 5000 0.001 1 100 0.1 1 0.05 0.23089 0.61845 0.34231 0.23023 0.62712 0.34235 0.23778 0.61707 0.34241
1251 kin8nm 3 10 5000 0.0001 1 100 0.5 0 0.05 0.02597 0.96117 0.18621 0.04272 0.88136 0.18594 0.04391 0.8622 0.18309
485 kin8nm 1 30 5000 0.01 1 100 0.1 1 0.05 0.23968 0.60692 0.33594 0.2294 0.62034 0.33605 0.23641 0.61098 0.33608
127 kin8nm 1 10 5000 0.01 1 100 0.25 0.001 0.05 0.0522 0.94607 0.32706 0.05245 0.9478 0.3263 0.05315 0.93659 0.3286
304 kin8nm 1 20 5000 0.01 1 100 0.1 0.1 0.05 0.09952 0.9281 0.60149 0.1005 0.93085 0.60405 0.10081 0.92561 0.6026
1059 kin8nm 2 30 5000 0.001 1 100 0.75 0.1 0.05 0.09814 0.91725 0.58179 0.1011 0.91525 0.58138 0.09985 0.92439 0.58321
865 kin8nm 2 20 5000 0.001 1 100 0.1 1 0.05 0.2413 0.6098 0.33225 0.23911 0.59661 0.33225 0.24806 0.59268 0.33235
1252 kin8nm 3 10 5000 0.0001 1 100 0.5 0.001 0.05 0.03511 0.94896 0.23607 0.04081 0.92746 0.23411 0.04203 0.92927 0.23272
1353 kin8nm 3 20 5000 0.001 1 75 0.5 0.01 0.05 0.07405 0.94472 0.4725 0.07759 0.93356 0.46931 0.07257 0.95488 0.47393
686 kin8nm 2 10 5000 0.001 1 100 0.25 0 0.05 0.02354 0.98508 0.1723 0.0358 0.88814 0.17295 0.03792 0.88415 0.17464
486 kin8nm 1 30 5000 0.01 1 100 0.25 0 0.05 0.03209 0.94065 0.20293 0.04034 0.89763 0.20415 0.03845 0.9122 0.20279
128 kin8nm 1 10 5000 0.01 1 100 0.25 0.01 0.05 0.07858 0.93488 0.49085 0.07682 0.94373 0.49317 0.08042 0.92683 0.49046
866 kin8nm 2 20 5000 0.001 1 100 0.25 0 0.05 0.02263 0.98253 0.16499 0.03852 0.88542 0.16597 0.03821 0.87439 0.17038
1060 kin8nm 2 30 5000 0.001 1 100 0.75 1 0.05 0.23627 0.6115 0.33727 0.23338 0.62102 0.33721 0.24248 0.60488 0.33735
1253 kin8nm 3 10 5000 0.0001 1 100 0.5 0.01 0.05 0.07383 0.94896 0.47901 0.07651 0.94644 0.48049 0.07245 0.95488 0.48128
305 kin8nm 1 20 5000 0.01 1 100 0.1 1 0.05 0.24561 0.60166 0.32574 0.26291 0.57627 0.32606 0.2481 0.59512 0.32581
1354 kin8nm 3 20 5000 0.001 1 75 0.5 0.1 0.05 0.09917 0.91742 0.58228 0.10011 0.91797 0.58065 0.09833 0.92073 0.5833
687 kin8nm 2 10 5000 0.001 1 100 0.25 0.001 0.05 0.03765 0.96354 0.2553 0.04259 0.93559 0.2565 0.04153 0.94268 0.25872
487 kin8nm 1 30 5000 0.01 1 100 0.25 0.001 0.05 0.05188 0.9788 0.36462 0.05367 0.96949 0.36652 0.05195 0.97439 0.36615
129 kin8nm 1 10 5000 0.01 1 100 0.25 0.1 0.05 0.10131 0.90605 0.57007 0.09814 0.91458 0.57032 0.1022 0.90366 0.57015
1061 kin8nm 2 30 5000 0.0001 1 100 0.1 0 0.05 0.02539 0.90741 0.17612 0.0409 0.85559 0.17682 0.04621 0.85 0.17926
867 kin8nm 2 20 5000 0.001 1 100 0.25 0.001 0.05 0.03752 0.94438 0.24194 0.04283 0.93288 0.24561 0.04409 0.91585 0.24519
1254 kin8nm 3 10 5000 0.0001 1 100 0.5 0.1 0.05 0.09867 0.92216 0.58607 0.09854 0.91661 0.58553 0.09772 0.92805 0.58731
306 kin8nm 1 20 5000 0.01 1 100 0.25 0 0.05 0.03068 0.94896 0.19838 0.03888 0.9139 0.19726 0.03765 0.91707 0.19993
688 kin8nm 2 10 5000 0.001 1 100 0.25 0.01 0.05 0.07454 0.94845 0.48327 0.07616 0.9478 0.48177 0.07555 0.95122 0.48305
1355 kin8nm 3 20 5000 0.001 1 75 0.5 1 0.05 0.24308 0.60844 0.32953 0.2489 0.58373 0.32937 0.24662 0.58537 0.3296
488 kin8nm 1 30 5000 0.01 1 100 0.25 0.01 0.05 0.07806 0.95659 0.52006 0.07833 0.95119 0.51753 0.07858 0.95488 0.5191
130 kin8nm 1 10 5000 0.01 1 100 0.25 1 0.05 0.2487 0.59386 0.32674 0.23255 0.60542 0.32666 0.24408 0.6 0.32665
868 kin8nm 2 20 5000 0.001 1 100 0.25 0.01 0.05 0.07487 0.94404 0.47714 0.07656 0.93966 0.47598 0.07603 0.94024 0.477
1062 kin8nm 2 30 5000 0.0001 1 100 0.1 0.001 0.05 0.03526 0.93302 0.23036 0.04198 0.92271 0.23075 0.0443 0.91341 0.23335
1255 kin8nm 3 10 5000 0.0001 1 100 0.5 1 0.05 0.24137 0.61031 0.33217 0.24108 0.59797 0.33215 0.24382 0.59024 0.33226
307 kin8nm 1 20 5000 0.01 1 100 0.25 0.001 0.05 0.05215 0.96354 0.3467 0.05383 0.95593 0.34177 0.05323 0.95488 0.34665
1356 kin8nm 3 20 5000 0.001 1 75 0.75 0 0.05 0.02509 0.9671 0.17818 0.04043 0.86915 0.17699 0.03899 0.87927 0.17615
689 kin8nm 2 10 5000 0.001 1 100 0.25 0.1 0.05 0.09845 0.92064 0.58713 0.09885 0.92339 0.58699 0.09971 0.92805 0.58841
489 kin8nm 1 30 5000 0.01 1 100 0.25 0.1 0.05 0.0951 0.95828 0.64401 0.09525 0.95729 0.64506 0.09583 0.95366 0.64415
131 kin8nm 1 10 5000 0.01 1 100 0.5 0 0.05 0.0343 0.92979 0.20608 0.03955 0.90847 0.20485 0.0398 0.91463 0.20661
869 kin8nm 2 20 5000 0.001 1 100 0.25 0.1 0.05 0.09822 0.92386 0.58865 0.09858 0.92 0.58855 0.09964 0.92927 0.58997
1063 kin8nm 2 30 5000 0.0001 1 100 0.1 0.01 0.05 0.07367 0.94709 0.47896 0.07769 0.93559 0.4755 0.07532 0.94756 0.47858
1256 kin8nm 3 10 5000 0.0001 1 100 0.75 0 0.05 0.02597 0.96117 0.18621 0.04272 0.88136 0.18594 0.04391 0.8622 0.18309
308 kin8nm 1 20 5000 0.01 1 100 0.25 0.01 0.05 0.07827 0.9381 0.48702 0.08025 0.93492 0.49528 0.08012 0.93415 0.48883
1357 kin8nm 3 20 5000 0.001 1 75 0.75 0.001 0.05 0.03925 0.95676 0.26029 0.0469 0.93356 0.26289 0.04325 0.94634 0.25951
690 kin8nm 2 10 5000 0.001 1 100 0.25 1 0.05 0.23089 0.61845 0.34231 0.23023 0.62712 0.34235 0.23778 0.61707 0.34241
490 kin8nm 1 30 5000 0.01 1 100 0.25 1 0.05 0.23968 0.60692 0.33594 0.2294 0.62034 0.33605 0.23641 0.61098 0.33608
132 kin8nm 1 10 5000 0.01 1 100 0.5 0.001 0.05 0.0522 0.94607 0.32706 0.05245 0.9478 0.3263 0.05315 0.93659 0.3286
1257 kin8nm 3 10 5000 0.0001 1 100 0.75 0.001 0.05 0.03511 0.94896 0.23607 0.04081 0.92746 0.23411 0.04203 0.92927 0.23272
1064 kin8nm 2 30 5000 0.0001 1 100 0.1 0.1 0.05 0.09769 0.92098 0.58501 0.10053 0.92 0.58457 0.09948 0.92683 0.58642
870 kin8nm 2 20 5000 0.001 1 100 0.25 1 0.05 0.2413 0.6098 0.33225 0.23911 0.59661 0.33225 0.24806 0.59268 0.33235
1358 kin8nm 3 20 5000 0.001 1 75 0.75 0.01 0.05 0.07405 0.94472 0.4725 0.07759 0.93356 0.46931 0.07257 0.95488 0.47393
309 kin8nm 1 20 5000 0.01 1 100 0.25 0.1 0.05 0.09952 0.9281 0.60149 0.1005 0.93085 0.60405 0.10081 0.92561 0.6026
691 kin8nm 2 10 5000 0.001 1 100 0.5 0 0.05 0.02354 0.98508 0.1723 0.0358 0.88814 0.17295 0.03792 0.88415 0.17464
491 kin8nm 1 30 5000 0.01 1 100 0.5 0 0.05 0.03209 0.94065 0.20293 0.04034 0.89763 0.20415 0.03845 0.9122 0.20279
133 kin8nm 1 10 5000 0.01 1 100 0.5 0.01 0.05 0.07858 0.93488 0.49085 0.07682 0.94373 0.49317 0.08042 0.92683 0.49046
871 kin8nm 2 20 5000 0.001 1 100 0.5 0 0.05 0.02263 0.98253 0.16499 0.03852 0.88542 0.16597 0.03821 0.87439 0.17038
1065 kin8nm 2 30 5000 0.0001 1 100 0.1 1 0.05 0.23549 0.61235 0.33803 0.23257 0.62237 0.33797 0.2417 0.60854 0.3381
1258 kin8nm 3 10 5000 0.0001 1 100 0.75 0.01 0.05 0.07383 0.94896 0.47901 0.07651 0.94644 0.48049 0.07245 0.95488 0.48128
1359 kin8nm 3 20 5000 0.001 1 75 0.75 0.1 0.05 0.09917 0.91742 0.58228 0.10011 0.91797 0.58065 0.09833 0.92073 0.5833
310 kin8nm 1 20 5000 0.01 1 100 0.25 1 0.05 0.24561 0.60166 0.32574 0.26291 0.57627 0.32606 0.2481 0.59512 0.32581
692 kin8nm 2 10 5000 0.001 1 100 0.5 0.001 0.05 0.03765 0.96354 0.2553 0.04259 0.93559 0.2565 0.04153 0.94268 0.25872
134 kin8nm 1 10 5000 0.01 1 100 0.5 0.1 0.05 0.10131 0.90605 0.57007 0.09814 0.91458 0.57032 0.1022 0.90366 0.57015
492 kin8nm 1 30 5000 0.01 1 100 0.5 0.001 0.05 0.05188 0.9788 0.36462 0.05367 0.96949 0.36652 0.05195 0.97439 0.36615
872 kin8nm 2 20 5000 0.001 1 100 0.5 0.001 0.05 0.03752 0.94438 0.24194 0.04283 0.93288 0.24561 0.04409 0.91585 0.24519
1066 kin8nm 2 30 5000 0.0001 1 100 0.25 0 0.05 0.02539 0.90741 0.17612 0.0409 0.85559 0.17682 0.04621 0.85 0.17926
1259 kin8nm 3 10 5000 0.0001 1 100 0.75 0.1 0.05 0.09867 0.92216 0.58607 0.09854 0.91661 0.58553 0.09772 0.92805 0.58731
1360 kin8nm 3 20 5000 0.001 1 75 0.75 1 0.05 0.24308 0.60844 0.32953 0.2489 0.58373 0.32937 0.24662 0.58537 0.3296
693 kin8nm 2 10 5000 0.001 1 100 0.5 0.01 0.05 0.07454 0.94845 0.48327 0.07616 0.9478 0.48177 0.07555 0.95122 0.48305
311 kin8nm 1 20 5000 0.01 1 100 0.5 0 0.05 0.03068 0.94896 0.19838 0.03888 0.9139 0.19726 0.03765 0.91707 0.19993
135 kin8nm 1 10 5000 0.01 1 100 0.5 1 0.05 0.2487 0.59386 0.32674 0.23255 0.60542 0.32666 0.24408 0.6 0.32665
493 kin8nm 1 30 5000 0.01 1 100 0.5 0.01 0.05 0.07806 0.95659 0.52006 0.07833 0.95119 0.51753 0.07858 0.95488 0.5191
873 kin8nm 2 20 5000 0.001 1 100 0.5 0.01 0.05 0.07487 0.94404 0.47714 0.07656 0.93966 0.47598 0.07603 0.94024 0.477
1067 kin8nm 2 30 5000 0.0001 1 100 0.25 0.001 0.05 0.03526 0.93302 0.23036 0.04198 0.92271 0.23075 0.0443 0.91341 0.23335
1361 kin8nm 3 20 5000 0.0001 1 75 0.1 0 0.05 0.02924 0.94353 0.20428 0.04587 0.88339 0.20526 0.04363 0.88171 0.20164
1260 kin8nm 3 10 5000 0.0001 1 100 0.75 1 0.05 0.24137 0.61031 0.33217 0.24108 0.59797 0.33215 0.24382 0.59024 0.33226
694 kin8nm 2 10 5000 0.001 1 100 0.5 0.1 0.05 0.09845 0.92064 0.58713 0.09885 0.92339 0.58699 0.09971 0.92805 0.58841
312 kin8nm 1 20 5000 0.01 1 100 0.5 0.001 0.05 0.05215 0.96354 0.3467 0.05383 0.95593 0.34177 0.05323 0.95488 0.34665
136 kin8nm 1 10 5000 0.01 1 100 0.75 0 0.05 0.0343 0.92979 0.20608 0.03955 0.90847 0.20485 0.0398 0.91463 0.20661
494 kin8nm 1 30 5000 0.01 1 100 0.5 0.1 0.05 0.0951 0.95828 0.64401 0.09525 0.95729 0.64506 0.09583 0.95366 0.64415
874 kin8nm 2 20 5000 0.001 1 100 0.5 0.1 0.05 0.09822 0.92386 0.58865 0.09858 0.92 0.58855 0.09964 0.92927 0.58997
695 kin8nm 2 10 5000 0.001 1 100 0.5 1 0.05 0.23089 0.61845 0.34231 0.23023 0.62712 0.34235 0.23778 0.61707 0.34241
1261 kin8nm 3 20 5000 0.01 1 50 0.1 0 0.05 0.03371 0.94048 0.21014 0.03816 0.92814 0.2109 0.0396 0.91098 0.20958
1068 kin8nm 2 30 5000 0.0001 1 100 0.25 0.01 0.05 0.07367 0.94709 0.47896 0.07769 0.93559 0.4755 0.07532 0.94756 0.47858
313 kin8nm 1 20 5000 0.01 1 100 0.5 0.01 0.05 0.07827 0.9381 0.48702 0.08025 0.93492 0.49528 0.08012 0.93415 0.48883
1362 kin8nm 3 20 5000 0.0001 1 75 0.1 0.001 0.05 0.03783 0.9398 0.24741 0.04481 0.92203 0.25095 0.04231 0.93659 0.2461
137 kin8nm 1 10 5000 0.01 1 100 0.75 0.001 0.05 0.0522 0.94607 0.32706 0.05245 0.9478 0.3263 0.05315 0.93659 0.3286
495 kin8nm 1 30 5000 0.01 1 100 0.5 1 0.05 0.23968 0.60692 0.33594 0.2294 0.62034 0.33605 0.23641 0.61098 0.33608
875 kin8nm 2 20 5000 0.001 1 100 0.5 1 0.05 0.2413 0.6098 0.33225 0.23911 0.59661 0.33225 0.24806 0.59268 0.33235
1363 kin8nm 3 20 5000 0.0001 1 75 0.1 0.01 0.05 0.07375 0.94624 0.47411 0.07745 0.93424 0.471 0.0724 0.9561 0.47536
696 kin8nm 2 10 5000 0.001 1 100 0.75 0 0.05 0.02354 0.98508 0.1723 0.0358 0.88814 0.17295 0.03792 0.88415 0.17464
314 kin8nm 1 20 5000 0.01 1 100 0.5 0.1 0.05 0.09952 0.9281 0.60149 0.1005 0.93085 0.60405 0.10081 0.92561 0.6026
1262 kin8nm 3 20 5000 0.01 1 50 0.1 0.001 0.05 0.0502 0.96727 0.33458 0.05544 0.95186 0.33669 0.05121 0.97317 0.33422
138 kin8nm 1 10 5000 0.01 1 100 0.75 0.01 0.05 0.07858 0.93488 0.49085 0.07682 0.94373 0.49317 0.08042 0.92683 0.49046
1069 kin8nm 2 30 5000 0.0001 1 100 0.25 0.1 0.05 0.09769 0.92098 0.58501 0.10053 0.92 0.58457 0.09948 0.92683 0.58642
876 kin8nm 2 20 5000 0.001 1 100 0.75 0 0.05 0.02263 0.98253 0.16499 0.03852 0.88542 0.16597 0.03821 0.87439 0.17038
496 kin8nm 1 30 5000 0.01 1 100 0.75 0 0.05 0.03209 0.94065 0.20293 0.04034 0.89763 0.20415 0.03845 0.9122 0.20279
1364 kin8nm 3 20 5000 0.0001 1 75 0.1 0.1 0.05 0.09886 0.91979 0.58503 0.09986 0.92068 0.5834 0.09811 0.92561 0.58605
697 kin8nm 2 10 5000 0.001 1 100 0.75 0.001 0.05 0.03765 0.96354 0.2553 0.04259 0.93559 0.2565 0.04153 0.94268 0.25872
1263 kin8nm 3 20 5000 0.01 1 50 0.1 0.01 0.05 0.08249 0.91012 0.47154 0.08901 0.89492 0.46847 0.08041 0.91098 0.47262
1070 kin8nm 2 30 5000 0.0001 1 100 0.25 1 0.05 0.23549 0.61235 0.33803 0.23257 0.62237 0.33797 0.2417 0.60854 0.3381
315 kin8nm 1 20 5000 0.01 1 100 0.5 1 0.05 0.24561 0.60166 0.32574 0.26291 0.57627 0.32606 0.2481 0.59512 0.32581
139 kin8nm 1 10 5000 0.01 1 100 0.75 0.1 0.05 0.10131 0.90605 0.57007 0.09814 0.91458 0.57032 0.1022 0.90366 0.57015
497 kin8nm 1 30 5000 0.01 1 100 0.75 0.001 0.05 0.05188 0.9788 0.36462 0.05367 0.96949 0.36652 0.05195 0.97439 0.36615
877 kin8nm 2 20 5000 0.001 1 100 0.75 0.001 0.05 0.03752 0.94438 0.24194 0.04283 0.93288 0.24561 0.04409 0.91585 0.24519
1365 kin8nm 3 20 5000 0.0001 1 75 0.1 1 0.05 0.24261 0.60997 0.32984 0.24834 0.58508 0.3297 0.24622 0.58659 0.3299
1264 kin8nm 3 20 5000 0.01 1 50 0.1 0.1 0.05 0.1007 0.90911 0.57052 0.10178 0.90915 0.5691 0.1001 0.91098 0.57139
1071 kin8nm 2 30 5000 0.0001 1 100 0.5 0 0.05 0.02539 0.90741 0.17612 0.0409 0.85559 0.17682 0.04621 0.85 0.17926
140 kin8nm 1 10 5000 0.01 1 100 0.75 1 0.05 0.2487 0.59386 0.32674 0.23255 0.60542 0.32666 0.24408 0.6 0.32665
698 kin8nm 2 10 5000 0.001 1 100 0.75 0.01 0.05 0.07454 0.94845 0.48327 0.07616 0.9478 0.48177 0.07555 0.95122 0.48305
316 kin8nm 1 20 5000 0.01 1 100 0.75 0 0.05 0.03068 0.94896 0.19838 0.03888 0.9139 0.19726 0.03765 0.91707 0.19993
878 kin8nm 2 20 5000 0.001 1 100 0.75 0.01 0.05 0.07487 0.94404 0.47714 0.07656 0.93966 0.47598 0.07603 0.94024 0.477
498 kin8nm 1 30 5000 0.01 1 100 0.75 0.01 0.05 0.07806 0.95659 0.52006 0.07833 0.95119 0.51753 0.07858 0.95488 0.5191
1265 kin8nm 3 20 5000 0.01 1 50 0.1 1 0.05 0.2222 0.64066 0.35318 0.22534 0.61966 0.35319 0.22569 0.62073 0.35331
1366 kin8nm 3 20 5000 0.0001 1 75 0.25 0 0.05 0.02924 0.94353 0.20428 0.04587 0.88339 0.20526 0.04363 0.88171 0.20164
1072 kin8nm 2 30 5000 0.0001 1 100 0.5 0.001 0.05 0.03526 0.93302 0.23036 0.04198 0.92271 0.23075 0.0443 0.91341 0.23335
141 kin8nm 1 10 5000 0.001 1 100 0.1 0 0.05 0.02364 0.91674 0.15335 0.04395 0.82847 0.15367 0.03973 0.83049 0.15386
699 kin8nm 2 10 5000 0.001 1 100 0.75 0.1 0.05 0.09845 0.92064 0.58713 0.09885 0.92339 0.58699 0.09971 0.92805 0.58841
317 kin8nm 1 20 5000 0.01 1 100 0.75 0.001 0.05 0.05215 0.96354 0.3467 0.05383 0.95593 0.34177 0.05323 0.95488 0.34665
879 kin8nm 2 20 5000 0.001 1 100 0.75 0.1 0.05 0.09822 0.92386 0.58865 0.09858 0.92 0.58855 0.09964 0.92927 0.58997
499 kin8nm 1 30 5000 0.01 1 100 0.75 0.1 0.05 0.0951 0.95828 0.64401 0.09525 0.95729 0.64506 0.09583 0.95366 0.64415
1266 kin8nm 3 20 5000 0.01 1 50 0.25 0 0.05 0.03371 0.94048 0.21014 0.03816 0.92814 0.2109 0.0396 0.91098 0.20958
142 kin8nm 1 10 5000 0.001 1 100 0.1 0.001 0.05 0.03739 0.96049 0.25005 0.04148 0.93966 0.24809 0.0413 0.93537 0.25403
1367 kin8nm 3 20 5000 0.0001 1 75 0.25 0.001 0.05 0.03783 0.9398 0.24741 0.04481 0.92203 0.25095 0.04231 0.93659 0.2461
1073 kin8nm 2 30 5000 0.0001 1 100 0.5 0.01 0.05 0.07367 0.94709 0.47896 0.07769 0.93559 0.4755 0.07532 0.94756 0.47858
700 kin8nm 2 10 5000 0.001 1 100 0.75 1 0.05 0.23089 0.61845 0.34231 0.23023 0.62712 0.34235 0.23778 0.61707 0.34241
318 kin8nm 1 20 5000 0.01 1 100 0.75 0.01 0.05 0.07827 0.9381 0.48702 0.08025 0.93492 0.49528 0.08012 0.93415 0.48883
143 kin8nm 1 10 5000 0.001 1 100 0.1 0.01 0.05 0.07414 0.94048 0.4741 0.07309 0.94847 0.47576 0.0758 0.93902 0.47236
1368 kin8nm 3 20 5000 0.0001 1 75 0.25 0.01 0.05 0.07375 0.94624 0.47411 0.07745 0.93424 0.471 0.0724 0.9561 0.47536
880 kin8nm 2 20 5000 0.001 1 100 0.75 1 0.05 0.2413 0.6098 0.33225 0.23911 0.59661 0.33225 0.24806 0.59268 0.33235
1267 kin8nm 3 20 5000 0.01 1 50 0.25 0.001 0.05 0.0502 0.96727 0.33458 0.05544 0.95186 0.33669 0.05121 0.97317 0.33422
500 kin8nm 1 30 5000 0.01 1 100 0.75 1 0.05 0.23968 0.60692 0.33594 0.2294 0.62034 0.33605 0.23641 0.61098 0.33608
1074 kin8nm 2 30 5000 0.0001 1 100 0.5 0.1 0.05 0.09769 0.92098 0.58501 0.10053 0.92 0.58457 0.09948 0.92683 0.58642
701 kin8nm 2 10 5000 0.0001 1 100 0.1 0 0.05 0.02636 0.97829 0.19182 0.04306 0.8739 0.19062 0.04154 0.87561 0.1943
319 kin8nm 1 20 5000 0.01 1 100 0.75 0.1 0.05 0.09952 0.9281 0.60149 0.1005 0.93085 0.60405 0.10081 0.92561 0.6026
144 kin8nm 1 10 5000 0.001 1 100 0.1 0.1 0.05 0.09842 0.92047 0.58781 0.09469 0.92814 0.58804 0.09836 0.92439 0.58807
501 kin8nm 1 30 5000 0.001 1 100 0.1 0 0.05 0.02539 0.93692 0.1645 0.04277 0.83864 0.16591 0.04258 0.84634 0.16552
1369 kin8nm 3 20 5000 0.0001 1 75 0.25 0.1 0.05 0.09886 0.91979 0.58503 0.09986 0.92068 0.5834 0.09811 0.92561 0.58605
1268 kin8nm 3 20 5000 0.01 1 50 0.25 0.01 0.05 0.08249 0.91012 0.47154 0.08901 0.89492 0.46847 0.08041 0.91098 0.47262
881 kin8nm 2 20 5000 0.0001 1 100 0.1 0 0.05 0.02571 0.96269 0.18308 0.04184 0.88814 0.18838 0.04295 0.86585 0.18721
702 kin8nm 2 10 5000 0.0001 1 100 0.1 0.001 0.05 0.03421 0.94828 0.22999 0.04217 0.90644 0.2309 0.04116 0.92073 0.2327
1075 kin8nm 2 30 5000 0.0001 1 100 0.5 1 0.05 0.23549 0.61235 0.33803 0.23257 0.62237 0.33797 0.2417 0.60854 0.3381
502 kin8nm 1 30 5000 0.001 1 100 0.1 0.001 0.05 0.03643 0.96914 0.25019 0.04145 0.94237 0.2498 0.04175 0.92805 0.25329
