EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
1220 concrete 3 10 5000 0.01 1 100 0.75 1 0.05 0.23959 0.61808 0.36192 0.27112 0.5914 0.3621 0.27722 0.53398 0.36225
1221 concrete 3 10 5000 0.001 1 100 0.1 0 0.05 0.0139 0.9946 0.11323 0.08216 0.67204 0.11535 0.07999 0.6699 0.10473
1222 concrete 3 10 5000 0.001 1 100 0.1 0.001 0.05 0.02227 0.96356 0.17262 0.05705 0.84409 0.18208 0.05342 0.79612 0.16935
1223 concrete 3 10 5000 0.001 1 100 0.1 0.01 0.05 0.04671 0.96626 0.34607 0.05438 0.91398 0.35287 0.05848 0.85437 0.34176
1224 concrete 3 10 5000 0.001 1 100 0.1 0.1 0.05 0.08998 0.93387 0.6212 0.09623 0.89785 0.62309 0.09522 0.91262 0.62184
1225 concrete 3 10 5000 0.001 1 100 0.1 1 0.05 0.23808 0.61943 0.36363 0.26926 0.58602 0.36391 0.27622 0.53398 0.3641
1226 concrete 3 10 5000 0.001 1 100 0.25 0 0.05 0.0139 0.9946 0.11323 0.08216 0.67204 0.11535 0.07999 0.6699 0.10473
1227 concrete 3 10 5000 0.001 1 100 0.25 0.001 0.05 0.02227 0.96356 0.17262 0.05705 0.84409 0.18208 0.05342 0.79612 0.16935
1228 concrete 3 10 5000 0.001 1 100 0.25 0.01 0.05 0.04671 0.96626 0.34607 0.05438 0.91398 0.35287 0.05848 0.85437 0.34176
1229 concrete 3 10 5000 0.001 1 100 0.25 0.1 0.05 0.08998 0.93387 0.6212 0.09623 0.89785 0.62309 0.09522 0.91262 0.62184
1230 concrete 3 10 5000 0.001 1 100 0.25 1 0.05 0.23808 0.61943 0.36363 0.26926 0.58602 0.36391 0.27622 0.53398 0.3641
1231 concrete 3 10 5000 0.001 1 100 0.5 0 0.05 0.0139 0.9946 0.11323 0.08216 0.67204 0.11535 0.07999 0.6699 0.10473
1232 concrete 3 10 5000 0.001 1 100 0.5 0.001 0.05 0.02227 0.96356 0.17262 0.05705 0.84409 0.18208 0.05342 0.79612 0.16935
1233 concrete 3 10 5000 0.001 1 100 0.5 0.01 0.05 0.04671 0.96626 0.34607 0.05438 0.91398 0.35287 0.05848 0.85437 0.34176
1234 concrete 3 10 5000 0.001 1 100 0.5 0.1 0.05 0.08998 0.93387 0.6212 0.09623 0.89785 0.62309 0.09522 0.91262 0.62184
1235 concrete 3 10 5000 0.001 1 100 0.5 1 0.05 0.23808 0.61943 0.36363 0.26926 0.58602 0.36391 0.27622 0.53398 0.3641
1236 concrete 3 10 5000 0.001 1 100 0.75 0 0.05 0.0139 0.9946 0.11323 0.08216 0.67204 0.11535 0.07999 0.6699 0.10473
1237 concrete 3 10 5000 0.001 1 100 0.75 0.001 0.05 0.02227 0.96356 0.17262 0.05705 0.84409 0.18208 0.05342 0.79612 0.16935
1238 concrete 3 10 5000 0.001 1 100 0.75 0.01 0.05 0.04671 0.96626 0.34607 0.05438 0.91398 0.35287 0.05848 0.85437 0.34176
1239 concrete 3 10 5000 0.001 1 100 0.75 0.1 0.05 0.08998 0.93387 0.6212 0.09623 0.89785 0.62309 0.09522 0.91262 0.62184
1240 concrete 3 10 5000 0.001 1 100 0.75 1 0.05 0.23808 0.61943 0.36363 0.26926 0.58602 0.36391 0.27622 0.53398 0.3641
1241 concrete 3 10 5000 0.0001 1 100 0.1 0 0.05 0.02286 0.96896 0.18442 0.0587 0.83333 0.19276 0.0602 0.76699 0.17838
1242 concrete 3 10 5000 0.0001 1 100 0.1 0.001 0.05 0.02683 0.96491 0.21053 0.05004 0.83871 0.22282 0.05149 0.79612 0.20391
1243 concrete 3 10 5000 0.0001 1 100 0.1 0.01 0.05 0.04703 0.95816 0.34534 0.05462 0.91398 0.35378 0.06457 0.87379 0.33992
1244 concrete 3 10 5000 0.0001 1 100 0.1 0.1 0.05 0.09032 0.92713 0.61614 0.09692 0.8871 0.61801 0.09585 0.91262 0.61671
1245 concrete 3 10 5000 0.0001 1 100 0.1 1 0.05 0.23902 0.61808 0.36234 0.27021 0.58602 0.36258 0.27742 0.53398 0.36273
1246 concrete 3 10 5000 0.0001 1 100 0.25 0 0.05 0.02286 0.96896 0.18442 0.0587 0.83333 0.19276 0.0602 0.76699 0.17838
1247 concrete 3 10 5000 0.0001 1 100 0.25 0.001 0.05 0.02683 0.96491 0.21053 0.05004 0.83871 0.22282 0.05149 0.79612 0.20391
1248 concrete 3 10 5000 0.0001 1 100 0.25 0.01 0.05 0.04703 0.95816 0.34534 0.05462 0.91398 0.35378 0.06457 0.87379 0.33992
1249 concrete 3 10 5000 0.0001 1 100 0.25 0.1 0.05 0.09032 0.92713 0.61614 0.09692 0.8871 0.61801 0.09585 0.91262 0.61671
1250 concrete 3 10 5000 0.0001 1 100 0.25 1 0.05 0.23902 0.61808 0.36234 0.27021 0.58602 0.36258 0.27742 0.53398 0.36273
1251 concrete 3 10 5000 0.0001 1 100 0.5 0 0.05 0.02286 0.96896 0.18442 0.0587 0.83333 0.19276 0.0602 0.76699 0.17838
1252 concrete 3 10 5000 0.0001 1 100 0.5 0.001 0.05 0.02683 0.96491 0.21053 0.05004 0.83871 0.22282 0.05149 0.79612 0.20391
1253 concrete 3 10 5000 0.0001 1 100 0.5 0.01 0.05 0.04703 0.95816 0.34534 0.05462 0.91398 0.35378 0.06457 0.87379 0.33992
1254 concrete 3 10 5000 0.0001 1 100 0.5 0.1 0.05 0.09032 0.92713 0.61614 0.09692 0.8871 0.61801 0.09585 0.91262 0.61671
1255 concrete 3 10 5000 0.0001 1 100 0.5 1 0.05 0.23902 0.61808 0.36234 0.27021 0.58602 0.36258 0.27742 0.53398 0.36273
1256 concrete 3 10 5000 0.0001 1 100 0.75 0 0.05 0.02286 0.96896 0.18442 0.0587 0.83333 0.19276 0.0602 0.76699 0.17838
1257 concrete 3 10 5000 0.0001 1 100 0.75 0.001 0.05 0.02683 0.96491 0.21053 0.05004 0.83871 0.22282 0.05149 0.79612 0.20391
1258 concrete 3 10 5000 0.0001 1 100 0.75 0.01 0.05 0.04703 0.95816 0.34534 0.05462 0.91398 0.35378 0.06457 0.87379 0.33992
1259 concrete 3 10 5000 0.0001 1 100 0.75 0.1 0.05 0.09032 0.92713 0.61614 0.09692 0.8871 0.61801 0.09585 0.91262 0.61671
1260 concrete 3 10 5000 0.0001 1 100 0.75 1 0.05 0.23902 0.61808 0.36234 0.27021 0.58602 0.36258 0.27742 0.53398 0.36273
1261 concrete 3 20 5000 0.01 1 50 0.1 0 0.05 0.02151 0.9865 0.17511 0.04273 0.83871 0.16993 0.04968 0.85437 0.17177
1262 concrete 3 20 5000 0.01 1 50 0.1 0.001 0.05 0.03638 0.98246 0.29549 0.0406 0.97312 0.28615 0.04378 0.92233 0.29059
1263 concrete 3 20 5000 0.01 1 50 0.1 0.01 0.05 0.05427 0.95142 0.41007 0.05096 0.96237 0.39126 0.06094 0.91262 0.39951
1264 concrete 3 20 5000 0.01 1 50 0.1 0.1 0.05 0.0917 0.90688 0.62438 0.08562 0.93548 0.61828 0.09627 0.8932 0.62378
1265 concrete 3 20 5000 0.01 1 50 0.1 1 0.05 0.23248 0.62483 0.37743 0.20046 0.62903 0.37652 0.25454 0.57282 0.37779
1266 concrete 3 20 5000 0.01 1 50 0.25 0 0.05 0.02151 0.9865 0.17511 0.04273 0.83871 0.16993 0.04968 0.85437 0.17177
1267 concrete 3 20 5000 0.01 1 50 0.25 0.001 0.05 0.03638 0.98246 0.29549 0.0406 0.97312 0.28615 0.04378 0.92233 0.29059
1268 concrete 3 20 5000 0.01 1 50 0.25 0.01 0.05 0.05427 0.95142 0.41007 0.05096 0.96237 0.39126 0.06094 0.91262 0.39951
1269 concrete 3 20 5000 0.01 1 50 0.25 0.1 0.05 0.0917 0.90688 0.62438 0.08562 0.93548 0.61828 0.09627 0.8932 0.62378
1270 concrete 3 20 5000 0.01 1 50 0.25 1 0.05 0.23248 0.62483 0.37743 0.20046 0.62903 0.37652 0.25454 0.57282 0.37779
1271 concrete 3 20 5000 0.01 1 50 0.5 0 0.05 0.02151 0.9865 0.17511 0.04273 0.83871 0.16993 0.04968 0.85437 0.17177
1272 concrete 3 20 5000 0.01 1 50 0.5 0.001 0.05 0.03638 0.98246 0.29549 0.0406 0.97312 0.28615 0.04378 0.92233 0.29059
1273 concrete 3 20 5000 0.01 1 50 0.5 0.01 0.05 0.05427 0.95142 0.41007 0.05096 0.96237 0.39126 0.06094 0.91262 0.39951
1274 concrete 3 20 5000 0.01 1 50 0.5 0.1 0.05 0.0917 0.90688 0.62438 0.08562 0.93548 0.61828 0.09627 0.8932 0.62378
1275 concrete 3 20 5000 0.01 1 50 0.5 1 0.05 0.23248 0.62483 0.37743 0.20046 0.62903 0.37652 0.25454 0.57282 0.37779
1276 concrete 3 20 5000 0.01 1 50 0.75 0 0.05 0.02151 0.9865 0.17511 0.04273 0.83871 0.16993 0.04968 0.85437 0.17177
1277 concrete 3 20 5000 0.01 1 50 0.75 0.001 0.05 0.03638 0.98246 0.29549 0.0406 0.97312 0.28615 0.04378 0.92233 0.29059
1278 concrete 3 20 5000 0.01 1 50 0.75 0.01 0.05 0.05427 0.95142 0.41007 0.05096 0.96237 0.39126 0.06094 0.91262 0.39951
1279 concrete 3 20 5000 0.01 1 50 0.75 0.1 0.05 0.0917 0.90688 0.62438 0.08562 0.93548 0.61828 0.09627 0.8932 0.62378
1280 concrete 3 20 5000 0.01 1 50 0.75 1 0.05 0.23248 0.62483 0.37743 0.20046 0.62903 0.37652 0.25454 0.57282 0.37779
1281 concrete 3 20 5000 0.001 1 50 0.1 0 0.05 0.01818 0.9865 0.15145 0.05543 0.77957 0.14551 0.06955 0.76699 0.14746
1282 concrete 3 20 5000 0.001 1 50 0.1 0.001 0.05 0.02657 0.94062 0.21072 0.03842 0.89785 0.20436 0.04651 0.85437 0.20122
1283 concrete 3 20 5000 0.001 1 50 0.1 0.01 0.05 0.04707 0.95951 0.34827 0.04671 0.96237 0.33137 0.05593 0.8932 0.33853
1284 concrete 3 20 5000 0.001 1 50 0.1 0.1 0.05 0.09003 0.91768 0.63012 0.08174 0.93548 0.62459 0.09295 0.91262 0.62965
1285 concrete 3 20 5000 0.001 1 50 0.1 1 0.05 0.2436 0.61134 0.36496 0.21128 0.62903 0.36421 0.26832 0.54369 0.36521
1286 concrete 3 20 5000 0.001 1 50 0.25 0 0.05 0.01818 0.9865 0.15145 0.05543 0.77957 0.14551 0.06955 0.76699 0.14746
1287 concrete 3 20 5000 0.001 1 50 0.25 0.001 0.05 0.02657 0.94062 0.21072 0.03842 0.89785 0.20436 0.04651 0.85437 0.20122
1288 concrete 3 20 5000 0.001 1 50 0.25 0.01 0.05 0.04707 0.95951 0.34827 0.04671 0.96237 0.33137 0.05593 0.8932 0.33853
1289 concrete 3 20 5000 0.001 1 50 0.25 0.1 0.05 0.09003 0.91768 0.63012 0.08174 0.93548 0.62459 0.09295 0.91262 0.62965
1290 concrete 3 20 5000 0.001 1 50 0.25 1 0.05 0.2436 0.61134 0.36496 0.21128 0.62903 0.36421 0.26832 0.54369 0.36521
1291 concrete 3 20 5000 0.001 1 50 0.5 0 0.05 0.01818 0.9865 0.15145 0.05543 0.77957 0.14551 0.06955 0.76699 0.14746
1292 concrete 3 20 5000 0.001 1 50 0.5 0.001 0.05 0.02657 0.94062 0.21072 0.03842 0.89785 0.20436 0.04651 0.85437 0.20122
1293 concrete 3 20 5000 0.001 1 50 0.5 0.01 0.05 0.04707 0.95951 0.34827 0.04671 0.96237 0.33137 0.05593 0.8932 0.33853
1294 concrete 3 20 5000 0.001 1 50 0.5 0.1 0.05 0.09003 0.91768 0.63012 0.08174 0.93548 0.62459 0.09295 0.91262 0.62965
1295 concrete 3 20 5000 0.001 1 50 0.5 1 0.05 0.2436 0.61134 0.36496 0.21128 0.62903 0.36421 0.26832 0.54369 0.36521
1296 concrete 3 20 5000 0.001 1 50 0.75 0 0.05 0.01818 0.9865 0.15145 0.05543 0.77957 0.14551 0.06955 0.76699 0.14746
1297 concrete 3 20 5000 0.001 1 50 0.75 0.001 0.05 0.02657 0.94062 0.21072 0.03842 0.89785 0.20436 0.04651 0.85437 0.20122
1298 concrete 3 20 5000 0.001 1 50 0.75 0.01 0.05 0.04707 0.95951 0.34827 0.04671 0.96237 0.33137 0.05593 0.8932 0.33853
1299 concrete 3 20 5000 0.001 1 50 0.75 0.1 0.05 0.09003 0.91768 0.63012 0.08174 0.93548 0.62459 0.09295 0.91262 0.62965
1300 concrete 3 20 5000 0.001 1 50 0.75 1 0.05 0.2436 0.61134 0.36496 0.21128 0.62903 0.36421 0.26832 0.54369 0.36521
1301 concrete 3 20 5000 0.0001 1 50 0.1 0 0.05 0.02809 0.97706 0.22756 0.04202 0.90323 0.21406 0.04637 0.82524 0.21347
1302 concrete 3 20 5000 0.0001 1 50 0.1 0.001 0.05 0.0325 0.97301 0.25786 0.03707 0.92473 0.2421 0.04796 0.86408 0.24625
1303 concrete 3 20 5000 0.0001 1 50 0.1 0.01 0.05 0.04906 0.96086 0.36918 0.04725 0.95699 0.35082 0.06251 0.8835 0.35683
1304 concrete 3 20 5000 0.0001 1 50 0.1 0.1 0.05 0.08995 0.92038 0.63127 0.08208 0.94624 0.62587 0.09312 0.91262 0.63074
1305 concrete 3 20 5000 0.0001 1 50 0.1 1 0.05 0.24357 0.61404 0.36522 0.21122 0.62366 0.36455 0.26771 0.53398 0.36549
1306 concrete 3 20 5000 0.0001 1 50 0.25 0 0.05 0.02809 0.97706 0.22756 0.04202 0.90323 0.21406 0.04637 0.82524 0.21347
1307 concrete 3 20 5000 0.0001 1 50 0.25 0.001 0.05 0.0325 0.97301 0.25786 0.03707 0.92473 0.2421 0.04796 0.86408 0.24625
1308 concrete 3 20 5000 0.0001 1 50 0.25 0.01 0.05 0.04906 0.96086 0.36918 0.04725 0.95699 0.35082 0.06251 0.8835 0.35683
1309 concrete 3 20 5000 0.0001 1 50 0.25 0.1 0.05 0.08995 0.92038 0.63127 0.08208 0.94624 0.62587 0.09312 0.91262 0.63074
1310 concrete 3 20 5000 0.0001 1 50 0.25 1 0.05 0.24357 0.61404 0.36522 0.21122 0.62366 0.36455 0.26771 0.53398 0.36549
1311 concrete 3 20 5000 0.0001 1 50 0.5 0 0.05 0.02809 0.97706 0.22756 0.04202 0.90323 0.21406 0.04637 0.82524 0.21347
1312 concrete 3 20 5000 0.0001 1 50 0.5 0.001 0.05 0.0325 0.97301 0.25786 0.03707 0.92473 0.2421 0.04796 0.86408 0.24625
1313 concrete 3 20 5000 0.0001 1 50 0.5 0.01 0.05 0.04906 0.96086 0.36918 0.04725 0.95699 0.35082 0.06251 0.8835 0.35683
1314 concrete 3 20 5000 0.0001 1 50 0.5 0.1 0.05 0.08995 0.92038 0.63127 0.08208 0.94624 0.62587 0.09312 0.91262 0.63074
1315 concrete 3 20 5000 0.0001 1 50 0.5 1 0.05 0.24357 0.61404 0.36522 0.21122 0.62366 0.36455 0.26771 0.53398 0.36549
1316 concrete 3 20 5000 0.0001 1 50 0.75 0 0.05 0.02809 0.97706 0.22756 0.04202 0.90323 0.21406 0.04637 0.82524 0.21347
1317 concrete 3 20 5000 0.0001 1 50 0.75 0.001 0.05 0.0325 0.97301 0.25786 0.03707 0.92473 0.2421 0.04796 0.86408 0.24625
1318 concrete 3 20 5000 0.0001 1 50 0.75 0.01 0.05 0.04906 0.96086 0.36918 0.04725 0.95699 0.35082 0.06251 0.8835 0.35683
1319 concrete 3 20 5000 0.0001 1 50 0.75 0.1 0.05 0.08995 0.92038 0.63127 0.08208 0.94624 0.62587 0.09312 0.91262 0.63074
1320 concrete 3 20 5000 0.0001 1 50 0.75 1 0.05 0.24357 0.61404 0.36522 0.21122 0.62366 0.36455 0.26771 0.53398 0.36549
1321 concrete 3 20 5000 0.01 1 75 0.1 0 0.05 0.01869 0.98516 0.15482 0.04436 0.88172 0.14755 0.0516 0.78641 0.1559
1322 concrete 3 20 5000 0.01 1 75 0.1 0.001 0.05 0.03502 0.91903 0.2384 0.03982 0.9086 0.22756 0.05059 0.84466 0.23049
1323 concrete 3 20 5000 0.01 1 75 0.1 0.01 0.05 0.05135 0.96491 0.38545 0.05034 0.96774 0.36739 0.05993 0.90291 0.37463
1324 concrete 3 20 5000 0.01 1 75 0.1 0.1 0.05 0.0922 0.90688 0.62264 0.08519 0.92473 0.61717 0.0962 0.90291 0.6228
1325 concrete 3 20 5000 0.01 1 75 0.1 1 0.05 0.24024 0.61943 0.37058 0.20825 0.61828 0.37006 0.26136 0.54369 0.37094
1326 concrete 3 20 5000 0.01 1 75 0.25 0 0.05 0.01869 0.98516 0.15482 0.04436 0.88172 0.14755 0.0516 0.78641 0.1559
1327 concrete 3 20 5000 0.01 1 75 0.25 0.001 0.05 0.03502 0.91903 0.2384 0.03982 0.9086 0.22756 0.05059 0.84466 0.23049
1328 concrete 3 20 5000 0.01 1 75 0.25 0.01 0.05 0.05135 0.96491 0.38545 0.05034 0.96774 0.36739 0.05993 0.90291 0.37463
1329 concrete 3 20 5000 0.01 1 75 0.25 0.1 0.05 0.0922 0.90688 0.62264 0.08519 0.92473 0.61717 0.0962 0.90291 0.6228
1330 concrete 3 20 5000 0.01 1 75 0.25 1 0.05 0.24024 0.61943 0.37058 0.20825 0.61828 0.37006 0.26136 0.54369 0.37094
1331 concrete 3 20 5000 0.01 1 75 0.5 0 0.05 0.01869 0.98516 0.15482 0.04436 0.88172 0.14755 0.0516 0.78641 0.1559
1332 concrete 3 20 5000 0.01 1 75 0.5 0.001 0.05 0.03502 0.91903 0.2384 0.03982 0.9086 0.22756 0.05059 0.84466 0.23049
1333 concrete 3 20 5000 0.01 1 75 0.5 0.01 0.05 0.05135 0.96491 0.38545 0.05034 0.96774 0.36739 0.05993 0.90291 0.37463
1334 concrete 3 20 5000 0.01 1 75 0.5 0.1 0.05 0.0922 0.90688 0.62264 0.08519 0.92473 0.61717 0.0962 0.90291 0.6228
1335 concrete 3 20 5000 0.01 1 75 0.5 1 0.05 0.24024 0.61943 0.37058 0.20825 0.61828 0.37006 0.26136 0.54369 0.37094
1336 concrete 3 20 5000 0.01 1 75 0.75 0 0.05 0.01869 0.98516 0.15482 0.04436 0.88172 0.14755 0.0516 0.78641 0.1559
1337 concrete 3 20 5000 0.01 1 75 0.75 0.001 0.05 0.03502 0.91903 0.2384 0.03982 0.9086 0.22756 0.05059 0.84466 0.23049
1338 concrete 3 20 5000 0.01 1 75 0.75 0.01 0.05 0.05135 0.96491 0.38545 0.05034 0.96774 0.36739 0.05993 0.90291 0.37463
1339 concrete 3 20 5000 0.01 1 75 0.75 0.1 0.05 0.0922 0.90688 0.62264 0.08519 0.92473 0.61717 0.0962 0.90291 0.6228
1340 concrete 3 20 5000 0.01 1 75 0.75 1 0.05 0.24024 0.61943 0.37058 0.20825 0.61828 0.37006 0.26136 0.54369 0.37094
1341 concrete 3 20 5000 0.001 1 75 0.1 0 0.05 0.01514 0.95816 0.12228 0.05047 0.74194 0.12304 0.06848 0.6699 0.11956
1342 concrete 3 20 5000 0.001 1 75 0.1 0.001 0.05 0.0243 0.95682 0.19515 0.03798 0.83333 0.18447 0.04709 0.78641 0.18916
1343 concrete 3 20 5000 0.001 1 75 0.1 0.01 0.05 0.04695 0.95277 0.34427 0.04711 0.95699 0.3281 0.05547 0.8932 0.33464
1344 concrete 3 20 5000 0.001 1 75 0.1 0.1 0.05 0.0894 0.92308 0.63593 0.08247 0.94624 0.63034 0.09256 0.91262 0.63555
1345 concrete 3 20 5000 0.001 1 75 0.1 1 0.05 0.23985 0.61673 0.36912 0.2077 0.62366 0.36842 0.26272 0.54369 0.36947
1346 concrete 3 20 5000 0.001 1 75 0.25 0 0.05 0.01514 0.95816 0.12228 0.05047 0.74194 0.12304 0.06848 0.6699 0.11956
1347 concrete 3 20 5000 0.001 1 75 0.25 0.001 0.05 0.0243 0.95682 0.19515 0.03798 0.83333 0.18447 0.04709 0.78641 0.18916
1348 concrete 3 20 5000 0.001 1 75 0.25 0.01 0.05 0.04695 0.95277 0.34427 0.04711 0.95699 0.3281 0.05547 0.8932 0.33464
1349 concrete 3 20 5000 0.001 1 75 0.25 0.1 0.05 0.0894 0.92308 0.63593 0.08247 0.94624 0.63034 0.09256 0.91262 0.63555
1350 concrete 3 20 5000 0.001 1 75 0.25 1 0.05 0.23985 0.61673 0.36912 0.2077 0.62366 0.36842 0.26272 0.54369 0.36947
1351 concrete 3 20 5000 0.001 1 75 0.5 0 0.05 0.01514 0.95816 0.12228 0.05047 0.74194 0.12304 0.06848 0.6699 0.11956
1352 concrete 3 20 5000 0.001 1 75 0.5 0.001 0.05 0.0243 0.95682 0.19515 0.03798 0.83333 0.18447 0.04709 0.78641 0.18916
1353 concrete 3 20 5000 0.001 1 75 0.5 0.01 0.05 0.04695 0.95277 0.34427 0.04711 0.95699 0.3281 0.05547 0.8932 0.33464
1354 concrete 3 20 5000 0.001 1 75 0.5 0.1 0.05 0.0894 0.92308 0.63593 0.08247 0.94624 0.63034 0.09256 0.91262 0.63555
1355 concrete 3 20 5000 0.001 1 75 0.5 1 0.05 0.23985 0.61673 0.36912 0.2077 0.62366 0.36842 0.26272 0.54369 0.36947
1356 concrete 3 20 5000 0.001 1 75 0.75 0 0.05 0.01514 0.95816 0.12228 0.05047 0.74194 0.12304 0.06848 0.6699 0.11956
1357 concrete 3 20 5000 0.001 1 75 0.75 0.001 0.05 0.0243 0.95682 0.19515 0.03798 0.83333 0.18447 0.04709 0.78641 0.18916
1358 concrete 3 20 5000 0.001 1 75 0.75 0.01 0.05 0.04695 0.95277 0.34427 0.04711 0.95699 0.3281 0.05547 0.8932 0.33464
1359 concrete 3 20 5000 0.001 1 75 0.75 0.1 0.05 0.0894 0.92308 0.63593 0.08247 0.94624 0.63034 0.09256 0.91262 0.63555
1360 concrete 3 20 5000 0.001 1 75 0.75 1 0.05 0.23985 0.61673 0.36912 0.2077 0.62366 0.36842 0.26272 0.54369 0.36947
1361 concrete 3 20 5000 0.0001 1 75 0.1 0 0.05 0.02564 0.95682 0.20822 0.04495 0.82258 0.19546 0.04581 0.84466 0.20008
1362 concrete 3 20 5000 0.0001 1 75 0.1 0.001 0.05 0.02887 0.98516 0.23424 0.04018 0.87634 0.22353 0.04408 0.84466 0.22384
1363 concrete 3 20 5000 0.0001 1 75 0.1 0.01 0.05 0.04853 0.94062 0.36344 0.0475 0.95699 0.34541 0.0623 0.87379 0.352
1364 concrete 3 20 5000 0.0001 1 75 0.1 0.1 0.05 0.08985 0.92308 0.63251 0.08208 0.94624 0.6271 0.093 0.91262 0.63198
1365 concrete 3 20 5000 0.0001 1 75 0.1 1 0.05 0.24286 0.61538 0.36588 0.21053 0.62903 0.3652 0.26686 0.53398 0.36615
1366 concrete 3 20 5000 0.0001 1 75 0.25 0 0.05 0.02564 0.95682 0.20822 0.04495 0.82258 0.19546 0.04581 0.84466 0.20008
1367 concrete 3 20 5000 0.0001 1 75 0.25 0.001 0.05 0.02887 0.98516 0.23424 0.04018 0.87634 0.22353 0.04408 0.84466 0.22384
1368 concrete 3 20 5000 0.0001 1 75 0.25 0.01 0.05 0.04853 0.94062 0.36344 0.0475 0.95699 0.34541 0.0623 0.87379 0.352
1369 concrete 3 20 5000 0.0001 1 75 0.25 0.1 0.05 0.08985 0.92308 0.63251 0.08208 0.94624 0.6271 0.093 0.91262 0.63198
1370 concrete 3 20 5000 0.0001 1 75 0.25 1 0.05 0.24286 0.61538 0.36588 0.21053 0.62903 0.3652 0.26686 0.53398 0.36615
1371 concrete 3 20 5000 0.0001 1 75 0.5 0 0.05 0.02564 0.95682 0.20822 0.04495 0.82258 0.19546 0.04581 0.84466 0.20008
1372 concrete 3 20 5000 0.0001 1 75 0.5 0.001 0.05 0.02887 0.98516 0.23424 0.04018 0.87634 0.22353 0.04408 0.84466 0.22384
1373 concrete 3 20 5000 0.0001 1 75 0.5 0.01 0.05 0.04853 0.94062 0.36344 0.0475 0.95699 0.34541 0.0623 0.87379 0.352
1374 concrete 3 20 5000 0.0001 1 75 0.5 0.1 0.05 0.08985 0.92308 0.63251 0.08208 0.94624 0.6271 0.093 0.91262 0.63198
1375 concrete 3 20 5000 0.0001 1 75 0.5 1 0.05 0.24286 0.61538 0.36588 0.21053 0.62903 0.3652 0.26686 0.53398 0.36615
1376 concrete 3 20 5000 0.0001 1 75 0.75 0 0.05 0.02564 0.95682 0.20822 0.04495 0.82258 0.19546 0.04581 0.84466 0.20008
1377 concrete 3 20 5000 0.0001 1 75 0.75 0.001 0.05 0.02887 0.98516 0.23424 0.04018 0.87634 0.22353 0.04408 0.84466 0.22384
1378 concrete 3 20 5000 0.0001 1 75 0.75 0.01 0.05 0.04853 0.94062 0.36344 0.0475 0.95699 0.34541 0.0623 0.87379 0.352
1379 concrete 3 20 5000 0.0001 1 75 0.75 0.1 0.05 0.08985 0.92308 0.63251 0.08208 0.94624 0.6271 0.093 0.91262 0.63198
1380 concrete 3 20 5000 0.0001 1 75 0.75 1 0.05 0.24286 0.61538 0.36588 0.21053 0.62903 0.3652 0.26686 0.53398 0.36615
1381 concrete 3 20 5000 0.01 1 100 0.1 0 0.05 0.02136 0.91498 0.15127 0.04106 0.78495 0.1435 0.05421 0.76699 0.14323
1382 concrete 3 20 5000 0.01 1 100 0.1 0.001 0.05 0.03396 0.93117 0.2455 0.03679 0.93548 0.23718 0.04494 0.8932 0.23902
1383 concrete 3 20 5000 0.01 1 100 0.1 0.01 0.05 0.05078 0.93522 0.36391 0.05011 0.95161 0.34632 0.06056 0.90291 0.35155
1384 concrete 3 20 5000 0.01 1 100 0.1 0.1 0.05 0.08823 0.94332 0.65726 0.08236 0.96774 0.65183 0.0911 0.94175 0.65729
1385 concrete 3 20 5000 0.01 1 100 0.1 1 0.05 0.24565 0.61673 0.36421 0.21299 0.60215 0.36369 0.26552 0.53398 0.36477
1386 concrete 3 20 5000 0.01 1 100 0.25 0 0.05 0.02136 0.91498 0.15127 0.04106 0.78495 0.1435 0.05421 0.76699 0.14323
1387 concrete 3 20 5000 0.01 1 100 0.25 0.001 0.05 0.03396 0.93117 0.2455 0.03679 0.93548 0.23718 0.04494 0.8932 0.23902
1388 concrete 3 20 5000 0.01 1 100 0.25 0.01 0.05 0.05078 0.93522 0.36391 0.05011 0.95161 0.34632 0.06056 0.90291 0.35155
1389 concrete 3 20 5000 0.01 1 100 0.25 0.1 0.05 0.08823 0.94332 0.65726 0.08236 0.96774 0.65183 0.0911 0.94175 0.65729
1390 concrete 3 20 5000 0.01 1 100 0.25 1 0.05 0.24565 0.61673 0.36421 0.21299 0.60215 0.36369 0.26552 0.53398 0.36477
1391 concrete 3 20 5000 0.01 1 100 0.5 0 0.05 0.02136 0.91498 0.15127 0.04106 0.78495 0.1435 0.05421 0.76699 0.14323
1392 concrete 3 20 5000 0.01 1 100 0.5 0.001 0.05 0.03396 0.93117 0.2455 0.03679 0.93548 0.23718 0.04494 0.8932 0.23902
1393 concrete 3 20 5000 0.01 1 100 0.5 0.01 0.05 0.05078 0.93522 0.36391 0.05011 0.95161 0.34632 0.06056 0.90291 0.35155
1394 concrete 3 20 5000 0.01 1 100 0.5 0.1 0.05 0.08823 0.94332 0.65726 0.08236 0.96774 0.65183 0.0911 0.94175 0.65729
1395 concrete 3 20 5000 0.01 1 100 0.5 1 0.05 0.24565 0.61673 0.36421 0.21299 0.60215 0.36369 0.26552 0.53398 0.36477
1396 concrete 3 20 5000 0.01 1 100 0.75 0 0.05 0.02136 0.91498 0.15127 0.04106 0.78495 0.1435 0.05421 0.76699 0.14323
