EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
180 3 10 [75] 160.0 20.0 0.4 0.947 0.798 3.974 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
181 3 10 [100] 160.0 5.0 0.05 0.924 0.741 3.932 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
182 3 10 [100] 160.0 5.0 0.2 0.927 0.729 3.928 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
183 3 10 [100] 160.0 5.0 0.4 0.924 0.717 3.907 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
184 3 10 [100] 160.0 15.0 0.05 0.943 0.803 4.004 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
185 3 10 [100] 160.0 15.0 0.2 0.948 0.797 4.003 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
186 3 10 [100] 160.0 15.0 0.4 0.948 0.784 3.932 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
187 3 10 [100] 160.0 20.0 0.05 0.959 0.824 4.017 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
188 3 10 [100] 160.0 20.0 0.2 0.956 0.813 3.999 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
189 3 10 [100] 160.0 20.0 0.4 0.952 0.796 3.983 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
190 3 20 [50] 160.0 5.0 0.05 0.932 0.744 3.97 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
191 3 20 [50] 160.0 5.0 0.2 0.925 0.741 3.954 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
192 3 20 [50] 160.0 5.0 0.4 0.93 0.733 3.914 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
193 3 20 [50] 160.0 15.0 0.05 0.957 0.816 4.016 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
194 3 20 [50] 160.0 15.0 0.2 0.952 0.816 4.022 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
195 3 20 [50] 160.0 15.0 0.4 0.944 0.806 3.975 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
196 3 20 [50] 160.0 20.0 0.05 0.961 0.841 4.053 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
197 3 20 [50] 160.0 20.0 0.2 0.956 0.831 4.002 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
198 3 20 [50] 160.0 20.0 0.4 0.956 0.832 4.029 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
199 3 20 [75] 160.0 5.0 0.05 0.93 0.743 3.956 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
200 3 20 [75] 160.0 5.0 0.2 0.927 0.732 3.933 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
201 3 20 [75] 160.0 5.0 0.4 0.916 0.72 3.913 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
202 3 20 [75] 160.0 15.0 0.05 0.954 0.815 4.014 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
203 3 20 [75] 160.0 15.0 0.2 0.949 0.807 4.005 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
204 3 20 [75] 160.0 15.0 0.4 0.946 0.797 3.997 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
205 3 20 [75] 160.0 20.0 0.05 0.959 0.831 4.014 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
206 3 20 [75] 160.0 20.0 0.2 0.954 0.823 4.001 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
207 3 20 [75] 160.0 20.0 0.4 0.946 0.812 4.025 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
