EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
208 3 20 [100] 160.0 5.0 0.05 0.86 0.803 0.077 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
209 3 20 [100] 160.0 5.0 0.2 0.859 0.796 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
210 3 20 [100] 160.0 5.0 0.4 0.829 0.741 0.076 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
211 3 20 [100] 160.0 15.0 0.05 0.874 0.881 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
212 3 20 [100] 160.0 15.0 0.2 0.861 0.878 0.082 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
213 3 20 [100] 160.0 15.0 0.4 0.848 0.848 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
214 3 20 [100] 160.0 20.0 0.05 0.885 0.917 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
215 3 20 [100] 160.0 20.0 0.2 0.889 0.9 0.08 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
216 3 20 [100] 160.0 20.0 0.4 0.873 0.877 0.082 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
217 3 30 [50] 160.0 5.0 0.05 0.867 0.877 0.082 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
218 3 30 [50] 160.0 5.0 0.2 0.863 0.853 0.082 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
219 3 30 [50] 160.0 5.0 0.4 0.841 0.822 0.08 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
220 3 30 [50] 160.0 15.0 0.05 0.879 0.942 0.083 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
221 3 30 [50] 160.0 15.0 0.2 0.891 0.962 0.084 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
222 3 30 [50] 160.0 15.0 0.4 0.879 0.913 0.082 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
223 3 30 [50] 160.0 20.0 0.05 0.879 0.967 0.086 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
224 3 30 [50] 160.0 20.0 0.2 0.893 1.003 0.088 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
225 3 30 [50] 160.0 20.0 0.4 0.888 0.959 0.083 0.05 [50] 800 0.01347250177090548 0.9939229263967934 1 1
226 3 30 [75] 160.0 5.0 0.05 0.857 0.825 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
227 3 30 [75] 160.0 5.0 0.2 0.837 0.819 0.083 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
228 3 30 [75] 160.0 5.0 0.4 0.852 0.772 0.075 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
229 3 30 [75] 160.0 15.0 0.05 0.895 0.906 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
230 3 30 [75] 160.0 15.0 0.2 0.888 0.88 0.079 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
231 3 30 [75] 160.0 15.0 0.4 0.867 0.856 0.079 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
232 3 30 [75] 160.0 20.0 0.05 0.898 0.961 0.082 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
233 3 30 [75] 160.0 20.0 0.2 0.872 0.903 0.082 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
234 3 30 [75] 160.0 20.0 0.4 0.867 0.867 0.078 0.05 [75] 800 0.01347250177090548 0.9939229263967934 1 1
235 3 30 [100] 160.0 5.0 0.05 0.848 0.835 0.083 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
236 3 30 [100] 160.0 5.0 0.2 0.835 0.779 0.076 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
237 3 30 [100] 160.0 5.0 0.4 0.84 0.723 0.073 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
238 3 30 [100] 160.0 15.0 0.05 0.867 0.895 0.081 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
239 3 30 [100] 160.0 15.0 0.2 0.868 0.865 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
240 3 30 [100] 160.0 15.0 0.4 0.871 0.843 0.077 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
241 3 30 [100] 160.0 20.0 0.05 0.894 0.909 0.081 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
242 3 30 [100] 160.0 20.0 0.2 0.872 0.899 0.079 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
243 3 30 [100] 160.0 20.0 0.4 0.872 0.835 0.076 0.05 [100] 800 0.01347250177090548 0.9939229263967934 1 1
